text,labels
অথচ সব দোষ তার,negative
আররে ফুরকান ভাই আপনি ভুলে জাবেন না দলটা কিন্তু আর্জিন্টনা ব্রাজিলে বিশ্বকাপ হলেও বর্তমানের অবস্থানটা একটু মাথাই রাইখেন,negative
"মন্ত্রীর ভাষায় বলতে চাই, কে কি বললো তাতে আমার কিছু যায় আসে না",negative
"এটা আমরা আগেই জানতাম যে বিশ্বকাপের পরেই নিষেধাজ্ঞা তোলা হবে, তার আগে নয়",negative
জনগণের সংবিধান প্রতিষ্ঠিত হল,positive
এই মুহুর্তে বিএনপি বা জামাত কি ভুল করল তা বিশ্লেষণ করলে জাতির তেমন লাভ হবে না,negative
ধন্যবাদ স্যারকে,positive
সম্প্রতি বাণী বসুরপঞ্চম পুরুষ পড়া শেষ করেছি,positive
আশা করছি পরের গুলো আরো ভাল খেলব,positive
কারণ কেও না কেও শেষে খালবে,negative
ভাল প্রোগ্রামার হতে হলে প্যাশন লাগবেই,positive
আদালতে না গেলে কি সাজা এডানো যায় মাননিয় প্রধানমন্ত্রী ?,negative
তাবিথ এর জন্য শুভ কামনা,positive
"ভোট চুরি বিদ্যায়, দখল বিদ্যায় এবং ডাকাতি বিদ্যায় আপনারা আওয়ামী লীগের সংগে পারবেন না",negative
ইতিমধ্যে গত ৫ বৎসরে দুর্নীতি বিরুধি যুদ্ধে যথেষ্ট অগ্রগতি অর্জন করে বিশ্ব দুরনিতিগ্রস্ত দেশের সুচকে যথেষ্ট উন্নতি করেছ,positive
চমৎকার লেখা ! মা তোমায় হাজার সালাম ! জনাব আনিসুল হকের লেখা পড়ে গতকাল চোখে পানি এসেছিল,positive
সম্পূর্ণ একমত,positive
এখন এই জরিমানার অর্থ ওখানকার কর্মকর্তাদের পকেট থেকে কাটার ব্যবস্থা করা উচিত,positive
এদেশে এখনও মানুষ জন্মায়,positive
ভালোই লাগলো,positive
"বাঘের লেজে পা দিলে যা হয় ,সাবাস বাংলাদেশ",positive
বঙ্গবন্ধু সারা বিশ্বের অনুকরনীয় নেতা,positive
"বিনা ভোট, ভোট বিহীন, নয়া কিছু দরকার",negative
চুরি তো করছে করছে আবার মামলা ও করবে,negative
ব্রাজিল হেরেছে,negative
সাবাস মুসফিক,positive
এই নাম প্রকাশে অনিচ্ছুক ব্যক্তি একাই সমস্ত পত্রিকায় বিঞ্জাপন দিয়ে বেড়ায় বিভিন্ন ভাষায় তা কেউ খেয়াল রাখেন,positive
"সাবাস সোনাইমুড়ী বাসী,এভাবেই এদের প্রতিহত করতে হবে",positive
আপনি আব্দুল লতিফ সিদ্দিকীর নাম এবং কীর্তির কথা কিছু জানেন না বোধ হচ্ছে,negative
"ইস ! এমন করে যদি ইলিয়াস আলী,লাকসামের হিরু, হুমাযনরা বেঁচে থাকতো বা ভারত থেকে উদ্ধার হতো",positive
হঠাত পত্রিকায় কলাম লিখে ফেলা. নিজের কর্মের ব্যাখ্যা আগে দেন,negative
বিএনপিকে বাঁচাতে উনাকেই দাঁড়াতে হত,positive
"আদর্শিক কোন দলকে নির্মূল করা যায় না, করতে গেলে আরও শক্তিশালী হয় ব্রাদারহুড তার প্রমাণ",positive
এসব শিশু কোনোদিন মানুষের উপর ভরসা ফিরে পাবে কিনা সন্দেহ ও তাদের সমকামী করে তুলতে পারে!?,negative
"তোরা সব জয়ধ্বনি কর, ঐ নূতনের কেতন ওড়ে",positive
"বুজলাম না হাসিনা মাহথির হতে চায় , আইয়ূব, ঝাও ঝিয়াং, পুটিন , সাদ্দাম, গাড্ডাফী হতে চায় না কেন ??",negative
শামসুর কে একাদশে এনে রিয়াদকে বসানো দরকার,negative
সিপিডির সাথে একমত,positive
ধন্যবাদ,positive
নির্বাচকরা কোন পর্যায়ের মাথা নিয়ে ক্রিকেট পরিচালনায় বসেছেন আল্লাহই জানে,negative
খালেদা অথবা ইউনূস নয় দেশে বেশির ভাগ মানুষই আজ তত্বাবধায়ক সরকারের পক্ষে,positive
"অনেক বাজে আম্পায়ারিং দেখেছি, কিন্তু এরকম জুয়াচুরি আম্পায়ারিং দেখিনি",negative
লেখাটার জন্য সম্মানিত লেখককে মামুলী ধন্যবাদ দিলেও তাঁকে যেন ছোট করা হয়,positive
আর মৃত্যু হয়েছে গনতন্ত্রের,negative
"আমার অফিসের তিনজন ফেরত এসেছেন, বলছে আপনার ভোট দিতে হবে না",negative
নির্বাচনী ব্যবস্থার পূর্ণাঙ্গ সংস্কার ছাড়া জনগণের অধিকার প্রতিষ্ঠা করা যাবে না,positive
"প্রশ্নপত্র ফাঁসের পরেও যিনি ক্ষমা প্রার্থনা বা পদত্যাগ করেননি, তিনি কোন ধরনের মন্ত্রী তা বোধ হয় সহজেই অনুমেয়",negative
সরকার আসলে কাকে বাঁচাতে চাইছে? উদোর পিন্ডি ভুদোর ঘারে নয়তো,negative
"নেইমার ইনজুরির কারণে ভালো খেলতে পারেনি, এ নিয়ে একটা লাইন লিখলে ভালো হতো",negative
নিউজিল্যান্ডের ৭-০ ধবল ধোলাই বেশি দিনের কথা না,negative
চোর না শুনে ধর্মের বাণী,negative
আউট না দেয়াটা লজ্জার,negative
"হায় ! কবে আরেকজন সালাহ উদ্দিন আসবে আমাদের দেশে , কবে আমরা মেসি রোনালডো বাদ দিয়ে নিজের ছেলেদের নিয়ে আলোচনা করব ? কবে আমরা বিশ্বকাপ খেলব ? কবে আমাদের দেশে ভীনদেশী পতাকা উড়ানো বনধ হবে ?",negative
শিক্ষা মন্তণালয়ের সাফল্য দুইটিঃ সময়মত পাঠ্যপুস্তক বিতরন এবং সময়মত [সম্ভাব্য] প্রশ্নপত্র বিতরণ,negative
শুভেচ্ছা পাকিস্তান দলকে,positive
আবুল মোমেন আপনাকে ধন্যবাদ এতো সুন্দর ভাবে বিষয়টি সবাইকে বুঝানোর জন্য,positive
"ডাঃ সামন্ত লাল সেন, আপনাকে সালাম",positive
"ভাবিয়া বলিও কথা, বলিয়া ভাবিও না",positive
শ্রদ্ধেয় সোহরাব সাহেবের কলম আজ সত্যই হাঁক দিল বলে মনে হচ্ছে,positive
তারপরও একটু ভালো লাগার জন্য তামিম শাকিব মুশফিকদের ধন্যবাদ ! আশা করি ইংল্যান্ডের সাথে ভালো খেলেই ভালো ভাবে জিতবে,positive
"কথায় বলে অপ্রিয় সত্য কথা,পরে বলতে হয়",negative
চমৎকার এই লেখার জন্য আন্দালিব সাহেবকে ধন্যবাদ,positive
প্রাচিন সভ্যতার দেশ মিশরে এই আইন ছিল না,negative
"ফারহান সাহেব, আমাদের দেশে মেরিনার রা বিদেশি আয়ের বড় খাত হতে পারে সে সেচেতনতা ও জ্ঞ্যান কােন সরকারের ছিলো না এখনো নাই",positive
"আকাম করবে ছাএলীগ আর দায় চাপাবে সব পুরুষের , শাক দিয়ে মাছ ঢাকা আর কত কাল ??",negative
"কত কথা বলেরে !! ভাল ফল করলে সব কৃতিত্ব সরকারেরই শুধু, স্কুলের তো না-ই, এমনকি ছাত্রছাত্রীদরও না, শুধুই সরকারের কৃতিত্ব, আর ফল খারাপ হলে সব দোষ নন্দঘোষ",negative
তাদের কাছ থেকে জনগণ এখন শুধু ভাল ভাল নাটক-সিনেমা আশা করে,negative
জনগন মেনে নেইনি এইটাই সত্য,negative
নেইমারের দ্রুত আরোগ্য কামনা করছি,positive
তাতে দেশেরই মংগল হবে,positive
:),positive
এগিয়ে চলো আমরা আছি তোমার সাথে,positive
এ বিষয়ক করুন বাশির সুর মিশ্রিত চলচ্চিত্র চিত্রায়ন এবং তা ব্যাপকভাবে প্রদর্শণ জরুরী,positive
কিছুই হবে না স্যার,negative
মানুষ এখন নিজের চোখ দিয়েই সব দেখে,positive
এই সব নাম মাত্র কলম সন্ত্রাসের জন্য নীতি মালা প্রয়োজন,positive
এবার ২য় রাউণ্ডে গিয়ে জমিদারদের!!! কাপিয়ে দেয়ার পালা,positive
বাংলাদেশ ইনিংসের শেষটা বিজয়ে মোড়া ছিল,positive
গদির জন্য আ.লীগ পারে না এমন কোন কাজ জগতে নাই,negative
"হাছিনা আপা উনার আবুল দের নিয়ে কিছু বললে বুঝতাম, উনি যোগ্য নেত্রী",negative
প্রকল্পের পুরো টাকাই আওয়ামীলীগ নেতাদের পকেটে না গিয়ে কিছুটা জলে গেছে বলা বোধ হয় যায়,negative
"বিবেক, ৭৫ এর পর থেকে আওয়ামী লীগকে যেভাবে ধ্বংস করার চেষ্টা করা হয়েছে তার সিকিভাগ বিএনপিকে করলে তাদের হারিকেন দিয়েও খুঁজে পাওয়া যেতনা",positive
তা নাহলে ধর্মীয় উগ্রবাদের ছোবল থেকে কারোই নিস্তার নেই,negative
এক কথায় অসাধারণ,positive
এমতাবস্থায় খবর পাওয়ামাত্রই তার উচিতছিল মহিলাটিকে আগে উদ্ধার করা,negative
"সম্পদের হিসাব চাইলে এই প্রার্থীও বলবে তার কোন সম্পদ নেই, যা আছে তার পিতার সম্পদ",negative
সুপার লাইক ভাই,positive
দারুণ বলেছেন স্যার,positive
প্রসাশন সব জেনেও চুপ,negative
মানা বা না মানা ---------- ফল যা হবার তা,negative
এত ভাগ বাটোয়ারা করলে সাধারণ মানুষ টিকেট পাবে কোত্থেকে,negative
লেখাটি মুলত পদ্মা সেতুর কাজ শুরু উপলক্ষে শুভকামনা জানিয়ে লিখেছেন উনি,positive
পুলিশকে আইন ও পেশাগত প্রশিক্ষণ দেয়া হয়েছে সকলকে আইন মানানোর জন্য,positive
"সত্যিকারভাবে যদি মনে অনেক কষ্ট লেগে থাকে, তাহলে চলেন ওই এলাকায় আমরা সবাই যাই এবং ওই পিশাচদের না ধরা পর্যন্ত ওই থানার সামনে অবস্থান করি......!!!!!...পারবো আমরা.....!!!!???",positive
ভারত কে হারানো এখন সময়ের বেপার মাত্র,positive
তাই জাস্ট নাচানাচি করো ভাইয়েরা,positive
কলকাতার বাঙালীরা বাংলাদেশের লোকজনকে বাঙালী বলে গণ্যই করেনা,negative
ক্ষোভে ফুঁসে না উঠে আপাতত ক্রিকেটের ওপর মোড়লগিরি একটু কম করুন,negative
সহমত,positive
ক্রিকেটের মুক্তিযোদ্বা,positive
যদি জনগনের ভোটেই বিশ্বাস থাকে তবে খালেদা জিয়াকে এত ভয় কেন??,negative
তারপরও তো আমরা হিন্দি নিয়ে নাচি,negative
"আর যখন দেখবে মাজলুম তার প্রতিরোধে অনড়, তখন জেনে নিবে তার বিজয় অবশ্যম্ভাবী",positive
স্বাধীনতা তুমি মালয়শিয়া ও থাইল্যান্ড জঙ্গলের হাতছানি,positive
"তাই বুঝি? তাহলে চীনের সাহায্য নেন কেন? চীন আমাদের কতটুকু দিয়েছে আর ভারত কতটুকু দিয়েছে? ৭১ সাল নয় এটা, যার কারনে ভারত নিজেও এখন যুক্তরাষ্ট্রের বন্ধুত্ব পেতে ব্যাকুল",positive
"এই জন্যই সব জায়গায় লেভেল প্লেয়েই ফিল্ড দরকার, এই খেলায় বাংলাদেশ এগারো জন নিয়ে ১৪ জনের (টিভি আম্পায়ার সহ) বিপক্ষে খেলেছে",negative
"কেননা, পাশের হার বাড়ানোই যার ইচ্ছা প্রশ্ন পত্র ফাস তারই কাজ",negative
আনিসুল হক এগিয়ে যান,positive
"অাশা করি, বাংলাদেশ টি-টোয়েন্টি বিশ্বকাপের মূলপর্বে কোয়ালিফাই করবে",positive
এত পাখি,positive
জনগুরুত্বপূর্ন সময়োপুযোগী কথা,positive
মেসির গোলগুলি অনেক বেশি exceptional,positive
হারতে হারতে জিতে গেল ?,positive
জিয়ার হ্যা/না ভোটের কথা মনে পড়ে,negative
এই বিশ্বকাপে প্রথম আলো শুধু আর্জেন্টাইন সাপোর্টারদের দিয়ে কলাম লিখাচ্ছে,negative
"কোন লাভ নাই সোহরাব সাহেব, সবই অরণ্যে রোদন ছাড়া আর কিছু না",negative
আওয়ামীলীগ নিপাত যাক গনতন্ত্র মুক্তি পাক,negative
সাকিব কবে ভালো খেলবে ? '০' আর '১' আর কদিন ?,negative
অভিননদন আপনাকে,positive
কোনো ক্যাচও পড়েনি আজ,positive
ফাইনালের পথে বাংলাদেশ,positive
ক্ষমতায় থাকতে এখন আর জনগন লাগেনা,negative
ধর্মের বাহ্যিকতাকে বড় না করে এর অন্তরনিহিত অর্থকে বুঝতে হবে,positive
তোমরা তো আর কিছু করতে পারবে না,negative
"দূর্ঘটনা ঘটতেই পারে, সেটা ধরে বসে না থেকে নিজেদের আসল চেহারাটা দেখিয়ে দেয়াই কাম্য",negative
বিনা ভোটের মে্যর জুতা মালা দেওয়া হোক,negative
প্রকৃতি দিতে চাইলে নিতে বাঁধা কি,positive
খুবই ভাল সিদ্ধান্ত,positive
আমি মনে করি দোষ তো আপনাদের মত বড় বড় বিশ্লেষকদের,negative
দেশটা আওয়ামি লীগই খাচ্ছে,negative
দেখা যাবে সংবাদ সম্মেলনে বিএনপি বলছে অমুক হয়নি তমমুক হয়নি নানা রকম প্যাচাল,negative
"উন্নয়নের দোহাই দিয়ে মন ভুলিয়ে রাখতে পারেনি, গুম নির্যাতনের ভয়ে",negative
হাহাহহাহাহাহহাহাহাহাহাহাহহাহাহহ রাইট,positive
বাণিজ্যিক ছবির জন্য শত ভাগ যোগ্য,positive
সরকারের আজ্ঞাবহ নির্বাচন কমিশনের কোনো ক্ষমতাই নাই ব্যবস্থা নেওয়ার,negative
আমিও একমত পোষণ করছি,positive
এক চাকায় হলেও দেশ ভালো চলছে,positive
এরকম আরো গল্প চাই,positive
এটা বাংলাদেশ দলকে মনে রাখতে হবে কেউ খেয়াল করে দেখেছেন কিনা জানিনা বাংলাদেশ কিন্তু নতুন দলের বিপক্ষে প্রথম ম্যাচ হেরে যায়,negative
কি করা! দলের যা অবস্থা তাতে খরকুটা যা পাওয়া যায় তাই ভাল,positive
কার জন্য এই স্বাধীনতা,negative
সকল দলের পারফর্ম দেখলাম - তবে দুটি দলের নির্বাচক আমার খুব পছন্দ হয়েছে ১) বাংলাদেশ ২) পাকিস্তান,positive
এ সব কিছুর পিছনে এক জনেই দা্য়ি তিনি হাসিনা হাসিনা এবং হাসিনা,negative
কিন্তু অাজকের এই দিনে খালেদা জিয়ার কী করার অাছে ? তিনি কি শেখ হাসিনার এই অাজীবন ক্ষমতায় থাকার অাবদার মেনে নিয়ে পাতানো নির্বাচনে অংশগ্রহন করবেন ?,negative
চমৎকার লেখা,positive
শাহাবাগ না আসলে হেফাজতের আসল পরিচয় বা চেহারা দেখা যেতনা,negative
আপনাকে অশেষ ধন্যবাদ,positive
"আপনি যদি আলিয়া মাদ্রাসার কথা বলে থাকেন তবে আমি বলব - তারা হয়নি ভাল কোনো হুজুর, হয়নি ভাল কোনো ব্যাক্তি",negative
জনগণই দায়ী,negative
"এই মুল্যায়ন যদি জনগনেরও হতো, তা হোলে কতো আগে সরকার পতন হোতো",negative
মনে হয় এবার সারতে পারে,positive
৪২ বছর আগে ও আমরেকা বাংলাদেশ ইসুতে ভারতের সংগে পারেনি আজও পারবে না,positive
ওর টুইট পড়ার সময় নাই,positive
তো এখন বুঝতে পারছি যে ফাকা মাঠে গোলের ব্যবস্থা হচ্ছে,negative
অহংকারই যে পতনের মূল.. এই কাতারে অষ্ট্রেলিয়া ভারত ইংল্যান্ড দেখতে পাব,negative
বাংলাদেশ জিতলে যেমন খুশি হই আজও তেমন লাগছে,positive
"বুঝে আসে না, নাসির কেন বাদ যায়? বিষয়টা clear করা দরকার",negative
"যোর করে ক্ষমতায় থাকা যায়, নির্বাচনে জেতা যায়, কাউকে হত্যা করে বা হামলা করে পার পাওয়া যায়্",negative
যাক স্টেডিয়ামে কিছু ভারত সাপোর্টার জুটবে তাহলে..আমি তো ভেবেছিলাম ভারতকে উৎসাহ দেবার কেও থাকবে না বলেই হারবে..কিন্তু রবি শাস্ত্রী সেই আশংকা মুক্ত করলো,positive
শফিউল কিন্তু মাইন্ড করবে,negative
তারা ৫% ভোট পেয়ে কিভাবে ক্ষমতায় আসে ? কারণ তারেকের আহবানে সাড়া দিয়ে 0.000৫% মানুষ ও নির্বাচণ প্রতিহত করতে রাস্তায় নামে নাই,negative
"একটি উন্নত, নিরাপদ, আধুনিক ঢাকার পক্ষে ভোট দিন",positive
সাঙ্গাকারার মত একজন লিজেন্ডের এমন বিদায় মেনে নেওয়া সত্যিই কষ্টের,positive
ধন্যবাদ,positive
আবু চৈাধুরী: যারা নেকাব পড়ে ওরা সব সময় পড়ে,positive
এগিয়ে চলো আর্জেন্টিনা,positive
এই জন্যই সেনাবাহিনীর দরকার ছিল,positive
কিছুই হবেনা,negative
প্রথম অালোতে ভুয়া ডিসলাইক চালু হয়ে গেলো তবে ? যা হোক না কেন,negative
একেই বলে লীগের মুলুক,positive
"রাজনীতি হওয়া উচিত দেশের স্বার্থে, টাকার পিছনে না দৌড়ানো সেজন্য বর্তমানে পাবলিক বিশ্ববিদ্যালয়ে মারামারি হচ্ছে",negative
জনাব আকবর আলী খান একদম আমার মনের কথা বলেছেন,positive
সাংবাদিকদের সরকারের পখ্যে লিখতে একরকম বাধ্য করার রাসতা করা হচ্চে,negative
যেন দেখার কেউ নাই,negative
দাদা সাদাকে সাদা কালো কে কালো বলতে লজ্জা পাওয়া উচিত না,negative
বেশী মাথা ঘামানো লাগবেনা,negative
আশা করি লেখাটা গুম কারীদের কান পর্যন্ত যাবে,negative
সতে্্যর জয় হবেই,positive
আল্লার দোহাই লাগে আলোচনা করে স্তবির দেশটাকে সচল করতে এগিয়ে আসুন,negative
এরকম হয়,positive
মুশফিক আললাহ তোমাকে তাতিয়ে তুলুক ভারতের সাথে লড়াই করার জন্য,positive
হংকং এর লগে খেলার আগের মনোবল আরো কমে গেল টসের পরে! মনোবল রাখো আজকে জিতবে ইনশাল্লাহ,positive
তুখোড় লিখেছেন আনিসুল হক,positive
এটার পিছনে কোন ব্যয় জনগণ আর করতে রাজী না,negative
"আমার বিশ্বাস জ্যোতি কুমারী একদিন ভারতের, এমন কি বিশ্বের একজন বিখ্যাত সাংবাদিক হিসাবে নিজেকে প্রতিষ্ঠা করতে সক্ষম হবে",positive
ধন্যবাদ স্যার,positive
এই কথাটি যথাযথ হয়নি,negative
ভাই এইভাবে আর কতদিন ?,negative
একই দাবিতে তিনি সেই শুরু থেকেই অনঢ় আছেন,positive
সীমান্তে হত্যা বাংলাদেশ এবং ভারতের সম্পকে কোন বাঁধা হবে না,positive
দুর্নীতিগ্রস্থ অরাজক রাষ্ট্রব্যবস্থা জঙ্গিবাদের উর্ভর ভূমি হয়ে উঠছে ! শুধু গণতন্ত্রই নয় সুস্থ রাষ্ট্রব্যবস্থা এখন সময়ের দাবি,positive
মন্তব্য সমূহে আমি মর্মাহত,negative
ধন্যবাদ প্রথম আলো,positive
কিন্তু আমার গদির জন্য তুমরা আন্দুলন কর না তাই তুমাদের জন্য আমার চিন্তা নেই,negative
"দেশ প্রেমিক যোগ্য নেতৃত্বের হাতে দেশ তাই সার্বিক বিবেচনায় সঠিক সিদ্দান্তে সরকার দেশকে সঠিক পথেই এগিয়ে নিবে নতুন বছরে এই প্রত্যাশায়, জয় বাংলা",positive
"দাদীআম্মাদের দিলে সাফিরদের জন্য কোন রহম নেই, আছে কেবল প্রতিহিংসার আগুন",negative
এইসব রাজনীতি কি বুঝার উপায় আছে?,negative
রক্তের শেষ বিন্দু দিয়ে চেষ্টা করব...... শুনেও শান্তি,positive
বিভ্রান্তিকর শিরোনাম করেন কেন? ড,positive
"ভাই, মেয়েটার বাড়ি নিশ্চিত নোয়াখালী৷ ৩ বছর এখানে থেকে যা দেখলাম, এখানকার 95%+ মেয়েদের 17 বছরের অাগেই বিয়ে হয়৷",negative
আমাদের সৌম্য এবং মুশফিকও যদি এভাবে নির্ভার হয়ে খেলতে নামতো এবং তাড়াহুড়া না করে ধীর-স্থিরভাবে শুরু করতো তবে কতই না ভাল হতো,positive
নাছির কোথায় আছিস ভাই? দ্রুত মাঠে আই ভাই,positive
৫ জানুয়ারির নির্বাচনে বিএনপি অংশগ্রহণ করলে দৃশ্যপট হতো উপজেলা নির্বাচনের মতো,negative
"এমন এক টা বাজে খেলা আশা করিনি,বিশেষকরে সাধীনতার দিন",negative
"বর্তমান ছাত্রলীগ চাইনা, অতিতের গৌরবময় ছাত্রলীগ চাই",positive
মফিজ @ মমিন তুই কি সুপারম্যান ছিলি এই জন্য তোর হাডডি নাই খালি মাংস তাই না মফিজ সাহেব চরি ছরি সরি দুঃখিত মমিন সাহেব,negative
একমাএ বি এন পি জিতলেই কোন কারচুপি হবে না,positive
"পারস্পরিক অন্তরদন্ধ /নিজেদের মধে মারামারি,,,, আর নেতা নেত্রীদের খমতার লোভ মসুলমানদের পতনের কারন",negative
দানবের শাসন বেশি দিন চলতে পারে না....... ইতিহাস বলে দানবরা মানুষের কাছে বার বার পরাজিত হয় এবং হবেই,negative
"ওরা নারী নয়, তারা কেবলই জংগী",negative
আমি এর তীব্র নিন্দা জানাই,negative
যত দোষ নন্দ ঘোষ........ লীগ হোল ধোয়া তুলসী পাতা,negative
এতো কিছুর পরও,negative
প্রশাসন আর কত নাকে সড়িষার তৈল দিবে???,negative
ছিটমহলের মায়েদের দুঃখ দূর করতে তিনি বাধা হয়ে দাঁড়ালেন,positive
"তারা দুবার বিশ্বকাপ ফাইনাল খেলেছে, একবার টি–টোয়েন্টি চ্যাম্পিয়নও হয়েছে",positive
যদিও ওয়েষ্টইন্ডিজ জিতলে খুশি হব,negative
এগুলোর জবাব দেবে কে ?,negative
এতে দেশের সাথে সাথে লীগেরও কল্যাণ হবে,positive
"ব্রাজিল -অার্জেন্টিনার ফাইনাল চাই ! এটাই হবে সেরা চমক, অপেক্ষায় রইলাম",positive
বিশ্বজুড়ে কত নতুন নতুন জিনিস আবিস্কার হয়,positive
"বুদ্ধিমান থাকলেও থাকতে পারে, কিন্তু এইরকম আহাম্মক কেউ আছে বলে মনে হয় না",negative
কমেন্টের পাশে ডাউন ভোটের অবস্থা দেখনা ! আমরা সবাই তেতুলদর্শী,negative
চলুন আমরা সব মিলে ভাল কাজ সুরু করি,positive
আজেবাজে সংবাদ,negative
গো-হারা হারবে মাহী বি চৌধুরীর মতো প্রার্থীরা,negative
একে একজন কে দোষারোপ করতেছিল,negative
তাকে নিয়ে ঝূঁকি নিতে চাননি শেখ হাসিনা,negative
"অবশ্যই বিপজ্জনক বোলার, ইনজুরির কারনে এখনও চেনা রুপে ফিরতে পারে নাই",positive
আশির দশকে কমিউনিস্ট সোভিয়েত রাশিয়া আফগানিস্তানে এমন কী কী করছিল যে সেখানে বিদ্রোহী তালেবানের আবির্ভাব হতে হলো --ইতিহাসের সেই পাঠটা বেমালুম চেপে যাওয়া হয়,negative
যাদের নিয়ে আমাদের দেশে এত মাতামাতি তারা আমাদের চেনে এবং জানে তা শুনে ভালই লাগলো,positive
২০১৪ সালের নির্বাচন বর্জন করে বিএনপি ভুল করেনি,positive
"নিশিতা, ফিলিস্তিন কখনোই স্বাধীনতা পাবেনা, যতদিন আরব দেশ গুলো এই ইস্যুতে এক হয়ে পশিমা পদলেহন বন্ধ না করছে",negative
এখন হাজিবাজি খেলা চলছে,negative
নির্বাচন শান্তিপূর্ণ হয়েছে,positive
অবশ্যই সঠিক বলেছেন,positive
সর্বকালের সেরা ব্যাটসম্যানদের তালিকায় আমি হাশিম আমলাকে ১(এক) নাম্বারেই রাখব,positive
আমার চোখ একেবারেই গেছে,negative
"এবারের বিশ্বকাপও আমাদের হতে পারতো, প্রতিপক্ষে যদি আম্পায়ার না থাকতো",negative
আমারা এসব পরীক্ষা মানিনা,negative
বিএনপির জন্য সবই জায়েজ আর অন্যদের জন্য কিছুই না,negative
তবে খালেদা জিয়ার প্রশ্নের উত্তর পাওয়া গেছে এই প্রতিবেদন থেকে,positive
সাবাস ওচোয়া সাবাস,positive
"দোষ তো ওদের না!!!!এক ম্যাচে জিতলে আপনারা মিডিয়া যেভাবে ওদেরকে হাওয়া দিয়ে আকাশে তুলে দেন,,এরপরে তো তাদের পা মাটিতে ফেলতে অনেক কষ্ট হয়",negative
এখন দেখি এই ব্যাপারে ওরা আমাদের চাইতে উন্নত,negative
বাংলাদেশ ফকির হলেও অামজনতা চেয়ে চেয়ে দেখবে,negative
ঐ আসছে ইসি করছে সবাই ছি: ছি:,negative
জনগনের টাকায় অযথা নির্বাচন করেই কি লাভ?,negative
"যে দেশে মেধার দাম দেয়া হয় না, সেই দেশে মেধাবী জন্মগ্রহন করলেও থাকতে পারে না",negative
"তাঁরা যখন এমনটি করেন, তখন তার যে করুণ পরিণতি হয়, আমরা সবাই তা দেখেছি",negative
সুপার লাইক দিলাম,positive
"মিসরে যৌন হয়রানির অপরাধের দায়ে মাএ পাঁচ বছর পর্যন্ত কারাদণ্ড হতে পারে??? মিসরের কারাগার গুলোতে পুলিশ ও সেনাবাহিনীর সদশ্যরা নারী বন্ধীদের নিয়মীত যৌন হয়রানি, ধর্ষন করে থাকে",negative
এক তাসকিনের অভাব পূরণের জন্য হাজার তাসকিন অপেক্ষায়,negative
লেখার শিরােনামটা একেবারে যুতসই হয়েছে,positive
দেশের কোন লাভ হোক না হোক রেকর্ড তো আমাদের খাতায়,negative
"ধিক্‌...ইমা বেগম ইমা বেগমের 'ছবি', স্বামীর নাম ছাপিয়ে দিন",negative
যা হোক এখন খুবই ভালোলাগছে,positive
একমত,positive
প্রধানমন্ত্রী পদের একটা সন্মান আছে,positive
"আসলে ঘাটের কুলি থেকে উঠে আসা এরশাদ শিকদার ফাসির আগে বলেছিল, আমার ভাত নাই কোন নেতার প‌্যাটে ? ঠিক তেমনি হেল্পার থেকে উঠে আসা এই লোকও দম্ভভরে বলবে এরকমই কোন সংলাপ",negative
লল !! আল আমিন সাকিবকে দেখে ও বুঝল না নিয়ম ভাংগার পরিণতি কি ???,negative
"''ইট মারলে পাটকেলটি খেতে হয়''রাজনৈতীক চাল চালেন, কোনো অসুবিধা নেই, কিন্তু এই গুলো হলো ষডযন্ত্র, জনগণের সাথে প্রতারণা",negative
: ),positive
শুধু জমি দখল,positive
ডিজিটাল বাকশাল !! :),negative
পাবলিক এইগুলি বুঝে,negative
শুভ কামনা আফগানিস্তানের জন্য,positive
যতটুকু পারা যায় নিয়ন্ত্রনে তো রাখতে হবে,positive
যে জিয়া তাদেরকে বহুদলিয় নামে তাদেরকে পুঃরবাসন করেছে তারও শাসতি হওয়া উচিত,negative
সবখানে এমনই হয়েছে,negative
"আমরা মাঠের বাইরে ও ভিতরে দুটো খেলাতেই হেরেছি, তবু বলি আমাদের খেলার বয়স হিসাবে আমরা ভালো করেছি, ভয় নেই তামিমরা আমরা তোমাদের সাথে আছি",positive
তবুও অপেক্ষায় আছি ভাল কিছু পাব এই আশায়,positive
সাবাস ভাতিজা,positive
"কিন্তু সব সূত্রই নিশ্চিত করেছে যে তিনি একজন ঐকান্তিক জাতীয়তাবাদী, বাংলাদেশের সার্বভৌমত্ব প্রশ্নে যাঁর জীবন উৎসর্গীকৃত",positive
ঠিকই বলেছেন জাকির হােসেন,positive
"‘উত্ত্যক্ত, আত্মহত্যা, হত্যা’ এসব অপরাধের আইনগুলো পরিবর্তন, পরিবর্ধন ও পরিমার্জন করে সময়োপযোগী করতে হবে",positive
কত নিরিহ মানুষ তাদের সাভাবিক জিবন যাপন করতে পারছে না,negative
আওয়ামী লীগ কি ভাবে যে আপনাদের বারোটা বেজে গেছে ? বেকায়দায় আমরা জনগন,negative
"ভীতরা মরে বহুবার, আসল মৃত্যুর আগে",negative
উনাকে গোল্ডেন হেয়ার দেয়া উচিত,positive
'',positive
সাধারণ জনগণ তো মানুষ না্,negative
এসব ব্যর্থতার দায় সরকার এড়িয়ে যেতে পারেনা,positive
যেমন জটিল নাম তার তেমন জটিল ভাবনা,positive
