text,labels
কি লিখছেন পইড়া দেখছেন ??,negative
"১৯ ওভারের পরে যত খুশি তত সময় নেয়া যায়, আইসিসি রুলস অনুযায়ী",positive
বিশ্বকাপ জিতুক আর না জিতুক আমরা আর্জেন্টিনা সাপোর্ট করবো সবসময়,positive
তবে 'যত দোষ নন্দ ঘোষ' মার্কা রিপোর্ট,negative
"এ অন্যায়, ভীষণ অন্যায়",negative
এইচ টি ইমামের কথার পর অনেকেই বলছেন এইবার আওয়ামীলীগ ডুববে,negative
কাজেই ঋণ না নেওয়াই ভালো,negative
ভাগ্যিস ফুটবলে ততটা ভালো না,negative
ভাই উনারা খেলা আমদের থেকে হাজার গুন ভাল বোঝেন,positive
এবার হবে জনতার ভোট বিপ্লব পেট্রোলবোমার বিরুদ্ধে,negative
মন্ত্রী শাহজানহান না বলেছেন তেমন কোন ক্ষতি হয়নি ! কিন্ত এখন দেখি জাতিসংগ থেকে লোক আসতে হচ্চে ?,negative
আমেরিকায় বসবাসরত বাংলাদেশের এক তথ্য প্রযুক্তিবিদ দাবি করেন গুগলের আগে তিনি সার্চ ইঞ্জিন তৈরী করে ছিলেন,positive
কি proof আপনি চান ? আনদোলন করলো আর আওয়ামীলীগ মারলো পেট্রল বোমা ? তাহলে বিএনপি কি করল সেই আনদোলনে ? গোপন জায়গা থেকে বিএনপির নেতারাই বা কেন আনদোলনের ঘোষনা দিয়ে গেলেন ?,negative
ভাইরে বিএনিও বহুবার বহুভাবে এইভাবে ডাকাতি করেছে ও করতে চেয়েছে কিন্তু সামলাতে পারেনাই,negative
"বিজন, মনে রাখবেন, দশ চক্রে ভগবানরা আর ভুত হয় না",negative
আনিস ভাই খুব সুনদর লিখেছেন সক্ লের জন্য কজন চিন্তা করে,positive
আপনাকে গেল বছর ভোট কেন্দ্রে যেয়ে ভোট দিতে কে বাধা দিয়েছিল?,negative
"বিএণপি আওয়ামি লিগকে কে হ্য বলতে পারি, কিন্ত্য জামাতি রাজাকারদের আজীবন না বলবো",positive
এটাইতো নিয়ম,positive
আমি নির্বাচন কমিশন হলে অনেক আগেই পদত্যাগ করতাম,negative
ভোট কারচুপি,positive
"আর্জেন্টিনা যে এ পর্যায়ে (সেই প্লেঅফ থেকে ) আসছে পুরাটাই মেসির একার কৃর্তিত্বে ,দেখা যাক কতদূর যেতে পারে",positive
শিলার জন্য শুভকামনা,positive
শিরোপা জয়ে আল্লাহ তার সহায় হোন,positive
আমরা প্রস্তুত,positive
"এগুলো কিছুই না, ভারতকে ম্যাচ জিতাতে হবে এটাই আসল কথা",negative
অতএব বুঝতেই পারছেন গরতে কাকে থাকতে হয় ?,negative
আইন করে হরতাল ডাকা নিষিদ্দহ করা হোক,positive
তথাকথিত প্রগতিশীলতা ও ধর্মনিরপেক্ষতার নামে সরাসরি ইসলাম বিরোধীতা?,negative
আশ্বিনের বক্তব্যে আমি কোনো নিরপেক্ষতা খুজে পেলাম না,positive
এমনকি তোমার শোকাহত বাবা-মার কান্না মুছে দিতে আমাদের হাতও বাড়াতে পারিনি,negative
এই পরিসংখ্যানে আবারও প্রমান হলো যে আশরাফুল কতবড় ফ্লপ ছিল,negative
ফারুকীর টেলিফিল্ম মার্কা ছবিগুলা দেখতে দেখতে বিরক্ত দর্শক,negative
সস্তা প্রচারণা,negative
ধন্যবাদ লেখককে,positive
ঠিক,positive
লগু আর গুরু হোক যেমনই পাপ করলেই তো পাপী,negative
সবচাইতে বেশি খদ্দের ওখানে এই ছাত্র রাজনৈতিক দলের সদস্যগণ,negative
আপনার লেকা বরাবরের মতই এনালাইটিকেল এবং তথ্য নির্ভর,positive
এ আর নতুন কি ?,negative
গতবার ৫টি সিটি কর্পোরেশনের নির্বাচনের হারয়ে পিছনে দায়ি আপনার এই সোনার ছেলেরা,positive
একজন বড় মাপের খেলোয়াড়ের মানসিকতা যেমন হওয়া উচিত তার ছিটেফোঁটাও নাই ম্যারাডোনার মধ্যে৷,negative
বাংলাদেশ এখন পোশাক রফতানি করে চলে,positive
ইতিহাস থেকে কেও শিক্ষা নেয়না,negative
ওস্তাদের মার শেষ রাতে !!!!! মেসি নম্বর ১,positive
অ্যাকাউন্টিং অ্যান্ড ইনফরমেশন সিস্টেম বিভাগের ছাত্র মো. হাসিবকে সবাই বয়কট করুন,positive
"আগে ছিল ছদ্মবেশে, এখন হতে যাচ্ছে সঠিক পরিচয়ে",positive
ভাই আপনার সাথে একমত,positive
বিশ্বকাপের দলে চান্স পেয়েও দেশে ফেরত খুবই দুখঃজনক,positive
"ইমতিয়াজ কবির, তা হলে তো আমার আওয়ামী লীগকে সমর্থন করার কথা ছিল",negative
কোয়ার্টারে ভারতকে সাইজ করা হবে,positive
"# কবিতা দারুন হয়েছে, চিরসত্য কিংবা নিরেট বাস্তবতাকে কবিতার পরিবেশে উপস্থাপন করে গ্রহণযোগ্য করে তুলতে পারা কঠিন, সেটি দারুনভাবে প্রতিফলিত হয়েছে",positive
"নকল আইডি, একে ব্লক করুন",negative
কোকোর জানাজা নিয়ে যারা কথা বলে তাদের বলছি- জানাজায় লোক সমাগম কারো জনপ্রিয়তার মাপকাঠি নয়,negative
দেখিয়ে দিন জনগন পারে এবং পারবে,positive
"নতুন মেরুকরনের রাজনীতির সূচনা হতে যাচ্ছে, ইউনিপোলার পৃথিবী বাইপোলার হবে আবারও! সাম্রাজ্যবাদের ইতিহাস নতুন করে লেখা হবে, সামাজিক সাম্রাজ্যবাদ ও মার্কিন সাম্রাজ্যবাদের জয়গান",negative
বাংলাদেশের গরুদেরকে বলেন হল্যান্ডকে দেখে কিছু শিখে রাখতে,negative
ফাও ক থা,negative
"যে যাই বলুক বাংলাদেশের মানুস পরিশ্রমী, শত প্রতিকুলতা সত্বেও তারা এগিয়ে যেতে পারে",positive
আরও বেশী অ পাইতে পারে,positive
তাই সে খারাপ মানুষদের সাথে তাকে মিলিত হওয়ার সুযোগ করে দেন নি,positive
"মিঃ মুখারজি, খারাপ সময় কি কনো বড় খেলোয়ারের জীবনে আসেনা ? তাহলে এভাবে ঠেশ দিয়ে লেখার মানে কি ? বুঝতে পারছি আপনি সাকিবের কাছ থেকে আরো ভালো কিছু আশা করেছিলেন",positive
"ধন্যবাদ দেশনেত্রী, জনগনের কাছে আসার জন্য",positive
"জিয়া তার কৃত কর্মেই খুনিরা বুক ফুলিয়ে হত্যার কথা বলে ! তবে কর্নেল ফারুক নিজের সাক্ষাতে বি বি সি কে বলেছে , বঙ্গবন্ধু হত্যার সাথে জিয়া জরিত",negative
আমার মনের কথাটা বলেছেন আপনি,positive
আপনাকে অনেক অনেক অভিনন্দন,positive
অন্য দেশের পতাকা হাতে নিলেই দেশপ্রেম পড়ে যায়,negative
দুনিয়ায় প্রাকৃতিক শিক্ষার চেয়ে বড় শিক্ষা আর কিছু নেই,positive
"আমরা সব বুঝি , এইযে টাকা খরচ করতেছেন পাচ বছর তো লাগবে পুঁজি উঠাইতে , আমাদের সেবা করার সম্য কই আপনার , নিজের বেবসা দেখবেন না আমাদের দেখবেন ?",negative
এদেশে নির্বাচন হবে শুধু ৫ই জানুয়ারির নির্বাচন মার্কা,negative
"Now 87/4 আমি চাই সাউথ আফ্রিকা জিতুক,,তারা যে ভাল খেলে তার মূল্যায়ন পাক",positive
জানমালের ক্ষতি হবে,negative
"আর কত অপেক্ষা ,পছন্দ না হলে বাদ দেন",negative
নিবাচিত হয়েছে পেশী শক্তি ও টাকা,negative
ঠিক বিচার হয়েছে,positive
আগে যেমনই খেলে থাকুক দলের জয় সব সময়ই আনন্দের,positive
ভাল খেলা দেখাবে বলে মনে হয় আমার,positive
তামিমের পোড়া কপাল,negative
"প্রবাসীদের ভাল লাগে না, কিন্তু তাদের টাকা ভাল লাগে",negative
অন্যদের কী হলো তা নিয়ে মাথা ঘামানোর সময় কারো আছে ?,positive
"এতদিন পরও সবকিছু ভাসা ভাসা, তাও নির্ভর করতে হয় সেই মার্কিন তার-বার্তার উপর, তাদের কূটনীতিক, সাংবাদিকদের উপর",negative
‘গণতন্ত্র মুক্ত করার পরে আর করুম না,negative
সে ত বেশ কিছু সট করছে গোলে তাকে কেউ সাপোর্ট দেয় নাই এটা বলতে পারতেন,negative
শাবাশ এএসপি বশিরউদ্দীন,positive
উনার (!) পুরস্কার’টা ২৯ তারিখে দেয়া হবে মনে হচ্ছে,negative
মাঝে মাঝে জেতা আর সব সময় হারা,negative
মামা বাড়ির আব্দার! আইন মানতে হবে না?,negative
পান্তা ইলিশ খাওয়া শুরু করেছে কিছু অতি উৎসাহী রাতারাতি বিত্তবান হওয়া মানুষ,negative
"তবে একটা নিশ্চয়তা দিতে পারি, আমরা সবাই নিজেদের উজাড় করে দেব",positive
সহমত,positive
"যে আবুল মোমেন প্রথম আলোর জন্য নির্ঘুম সময় দিয়ে প্রতিষ্ঠার পেছনে অবদান রাখে, বুকের মধ্যে কষ্ঠ রেখে বিদায় নিতে হয় কত কিছু না বলে",negative
এই মায়া কান্নার অন্তরালে লুকায়িত আছে ক্ষমতার মোহ,negative
"বারি ভাই, আপনার মতো লোক বাংলাদেশে আছে বলেই দেশে এতো অশান্তি ! আপনাকে স্কটল্যান্ডে পাচার করতে পারলে মন্দ হতো না, ওই দেশটাকেও বাংলাদেশের মতো অশান্তির আখড়ায় পরিণত করে দিতেন",negative
ভালো বলেছেন ভাই,positive
"ধুর আফগানরা কি ছাই,জিতবো তো অবশই",positive
"কে হামলা করেছে এটা সময় বলে দেবে না, আমরাই বলে দিচ্ছি- এটা সোনার ছেলেদের কাজ, বড় ভয়াবহ পরিণতি অপেক্ষা করছে লীগের জন্য",negative
"সারা দেশটা দগ্ধ করে, এখন আবার ভোটের জন্য জনতার দ্বারে",negative
ব্রাজিল তাদের সেরাটাই খেলছে,positive
"ক্রিকেটে স্বতন্ত্র বলতে কিছুই থাকল না, আই সি সি হলো ইন্ডিয়ার দালাল",negative
ভালো লাগলো,positive
এই ইস্যুগুলি না থাকলে বিএনপির রাজনিতির অচাল অবসথা দেখা দিবে,negative
আর ফরহাদ রেজার বদলে জিয়াউর রহমান অনেক ভাল হত,positive
যারা কোটা নিয়ে রাজনীতি করে তাদেরকও বাতিল করে দিতাম,positive
"শুধু সুষমা কেন, পুরো পরিবার শুদ্ধ রেকর্ডস বুকে নাম ওঠা উচিৎ",positive
"যাহোক, সালাহউদ্দিনকে বার্মায় পাওয়া গেলে এই সরকারের কথা-বার্তা কিছুটা বিশ্বাস করতে পারতাম",negative
মন্ত্রী মহোদয়কে ধন্যবাদ,positive
নিজ মতের পক্ষে গেলেই সবাই 'সাহসি সাংবাদিক' হয়ে যায়,negative
আজ চোকার্স তকমাটা বুঝি শ্রীলংকার গলায় ঝুলিয়ে দেওয়ার আয়োজনে বিখ্যাত চোকার্স দ.আফ্রিকা,positive
আজকের শিশু আগামী দিনের ভবিষ্যত,positive
যেমন অনেকটা এরকমই ছিল ৩ ওয়ানডেতে,positive
নির্বাচন পর্যবেক্ষনে ওনার শারীরিক উপস্হিতির চেয়ে প্রাতিষ্ঠানিক উপস্হিতিটাই গুরুত্বপূর্ন,positive
সম্পূর্ণ একমত,positive
বাংলার জন্য দরদ থাকলে খন্ডিত বাংলা মানতে না কেও,negative
বিশ্ব কাপ এর মাতামাতি,positive
হি হি,positive
মেসি তো এখন বিশ্ব ফুটবলের রাজা....... তার সামনে অমরত্ব লাভের হাতছানি৷,positive
সরকার পরীক্ষায় পাশ করবে যদি তাদের লোভ পরাজিত হয়,positive
দল কে নিয়ে বেশি প্রত্যাশা এবং উপেক্ষা করে কাগজে লিখা উচিত নয়,negative
পুলিশ স্পটে বেশ কয়জন নাশকতারীর পায়ে গুলি করেছে,negative
এবার বিশ্বকাপ শেষে পুরো ভারতই হায় হায় করবে,negative
ইতিহাস বলে আর্জেন্টিনা কোনদিন বিশ্বকাপে জার্মানির সাথে জেতিনি,negative
মন যে কোন ভাবে স্বান্তনা দেওয়া উচিত,positive
চট্টগ্রামে মুশফিকের খেলায়ও তিনি দারুন উচ্ছাস দেখিয়েছিলেন,positive
রাজ্যের কারনে পানি দেওয়া যাচ্ছেনা,negative
এজেন্ট দিয়ে লাভ কী! ২০ দল তো আগে থেকেই ঠিক করে রেখেছে বেলা ১১ টা ৩০ মিনিটে বিভিন্ন অজুহাত দেখিয়ে নির্বাচন বয়কট করবে,negative
সারা দুনিয়ার মানুষ না করলেও তারা চাপাবাজি করে বলবে আমরা হয়েছি এটাই সত্য,negative
তড়িৎ ঘাতক কে তড়িৎ গতিতে ধরার পর তড়িৎ শক দেওয়া হলে টের পাবে,negative
"তার মানে কি এই দাড়ায় না যে ,বর্তমানে আইনশৃঙ্খলা বাহিনী ব্যর্থ হয়েছে?",positive
সাংগাকারা যখন ব্যাটিং করে মুগ্ধ হয়ে তাকিয়ে থাকি,positive
"টাইগারেরা জিতবেই, সে মুমিনুলই খেলুক আর সৌম্যই",positive
এই ব্যপারে মির্জা ফখরুলের বক্তব্য একেবারে ফেলে দেওয়ার মতো নয়,positive
ইনশাল্লাহ জিতব,positive
"ইন্ডিয়া হেরেছে, মনে হচ্ছে আমি জিতেছি",positive
প্রিয় পাঠক শিরোনাম পড়ে নয় বরং পুরো খবর পড়লে উপলব্ধি করতে পারবেন সামাজিক বর্তমান প্রেক্ষাপট,positive
ভালো সিদ্ধান্ত,positive
সেটা বাতিল করে সরকার আমাদের মনে আঘাত করেছে,negative
চেতনা ব্যবসায়ী আর ধর্ম ব্যবসায়ী এই দল দুটি মূলত ভন্ড আর দেশদ্রোহীদের দল,negative
আর্জেন্টিনার কাছে অনুপ্রেরনা নিলে আগামী ২৪ বছর আর ব্রাজিলের সেমি ফাইনাল খেলার স্বপ্ন দেখতে হবে না,negative
৭ আপ খাইয়া মন ভরে নাই?,negative
"এই একবিংশ শতাবদিতে ভোটকেন্দ্র দখল এবং অবৈধভাবে ব্যালট বাক্স ভর্তি, ভোটবিহীন ও ভোটচুরির নিরবাচন করে গনতন্ত্র হত্যা করে বাকশাল কায়েমের জন্য আওয়ামিলীগের নিবনধন বাতিল করতে হবে",negative
সবুর করুন,positive
এ ঝড়ে ক্ষমতা হারাবে সরকার এবং অংশগ্রহণমূলক একটি নির্বাচন দিতে বাধ্য হবেন,negative
এদেশে বিশ্ববিদ্যালয়গুলো থেকে শিক্ষকদের রাজনীতি চিরতরে বনধ করে দেওয়া উচিত,positive
মেরুদন্ডহীন টিম ম্যানেজমেন্ট,negative
"দুই একজন ক্রিকেটারের ধরা কে সরা জ্ঞান করা মন্তব্যে তাদের চিন্তার বিকৃতি প্রকাশ পেতে পারে, কিন্তু আমাদের ভালোবাসা নষ্ট হবে না",positive
জঘন্য এই লোকটার এবং তার সহযোগীদের দ্রুত মৃতুদন্ড আশাকরছি,negative
তার চেয়ে না করলেও পারতেন,negative
যেমন বিয়ের জন্য মডেল আমাদের হৃদয়-সুজান খান রা,negative
এটা কখনই পূরণ হবার নয়,negative
জমে উঠা গল্পের দারুন পরিসমাপ্তি টানলেন শিবলি,positive
"ভাই, ক্রিক‌েট কি তোমাদের বাবার সম্পতি???",negative
জামায়াতকে নিষিদ্ধ করা ছিল সময়ের দাবি,negative
কিন্তু এটা জানি যে এদের পেছনে লাগা পাকিদের কম্মো না,negative
জিয়া যা কিছু করেছে তখন মা মাটি এবং মানুষের চাওয়া পাওয়ার প্রতিফলন,positive
কিছু মানুষের দমবন্ধ থাকলেই ভাল তাতে জনগণ একটু স্বস্তিতে আছে এবং বুক ভরে শ্বাস নিতে পাড়ছে,positive
কোন আওয়ামী লীগ নেতার পক্ষেই এমন মনগড়া মন্তব্য করা সম্ভব নয় এটা পত্রিকার তেনা প্যচানো বিশ্লেষণ,negative
লেখাটি আমার খুবই ভালো লেগেছে,positive
ফাসি ফাসি ফাসি চাই ফাসি দিয়ে শান্তি চাই,negative
কি করে জানলেন আমল দিয়েচেন কিনা ?,negative
এখন আমাদের তাসকিন ও আরাফাত সানি এর বোলিং একশ্যান নিয়ে তারাই প্রশ্ন তুলেছে,negative
"এ দেশের ইতিহাসের সব আন্দোলনের আন্দোলনকারিরা সরকারকে ভয় লাগাতো, এখন দেখি আন্দোলনকারিরা নিরীহ জনগনকেই ভয় লাগায়",negative
ইরাক কে সাম্প্রদায়িক দাঙ্গা থেকে শান্ত রাখার উপযুক্ত রাষ্ট নায়ক ছিলেন সাদ্দাম হোসেন,positive
হাওয়া ভবন আর জেএমবির কথা যাদের মনে আছে তারা জানেন অই সরকার কেমন ছিলো,negative
"অনেক কিছুর বিবেচনায় আপনার মন্তব্যের সাথে একমত; তবে এই ধরনের নারী নির্যাতনের ঘটনায় বাংলাদেশ, ভারত, পাকিস্তানে প্রায় সমানে সমান",positive
কোন দেশে বাস করিতেছি? ভাবতে পারছিনা,negative
ইউরোপ আমেরিকার সাথেও তুলনামুলক আলোচনা দিতে পারতেন,positive
অন্য দেশের কাউকে বিয়ে করা মানে কি দেশ কে অপমান করা? সেরকম কিছু হলে তো কেউ বিদেশি কে বিয়ে করত না,negative
"সাংসদেরা শুধুই আইন করবেন, তাঁদের বিচারকের ভূমিকায় কেউ দেখতে চায় না",positive
ভোটের চেয়ে জীবনের দাম আনেক বেশী,positive
বুঝতে শেখার আগে থেকেই কোন দলের গান গাই,negative
"ভাইরে আগে জিতা দেখা, আগে ভাগে কোন কমেন্ট কতে চাই না",negative
"ভীতরা মরে বহুবার, আসল মৃত্যুর আগে",negative
এ সরকার নাকি অবৈধ!! তাইলে এই 'অবৈধ' সরকারের আয়োজনের নির্বাচনে আইলেন কেন?,negative
ইচ্ছা করলে প্রধানমন্ত্রী এর চেয়ে বড়ো বড়ো চমক দেখাতে পারেন,positive
ভালো বলেছেন,positive
ডলি জহুর তাদের মধ্যে একজন. আমার অনেক পছন্দের একজন অভিনেত্রী. ঈশর এর কাছে প্রাথনা করি উনি সুস্থ স্বাভাবিক জীবন যাপন করে শতায়ু হন,positive
এই তো আপনি আসল ঘটনা বুঝতে পেরেছেন,positive
তখনি কেমন যেন ভয় ভয় লাগলো,negative
"এক দিক দিয়ে ভালো, বাংলাদেশের ডেইরি শিল্প বিকশিত হবে",positive
সহজ হিসাব,positive
ঠিক বলেছেন,positive
এই ফাসির রায়ে সকলেই সন্তুষ্ট হবেন,positive
জানার আনন্দের চেয়েও বেশী লাগছে পাঠের আনন্দ,positive
আসলেই ম্যারাডোনার কারনে আর্জেন্টিনার সমর্থক হয়ে ওঠা,positive
সুপার লাইক,positive
এখন সত্য বলা মহা পাপ,negative
কাকে যে 'ক্রসফায়ারে' পড়তে হয় কে জানে,negative
এজন্য সরকার ও বিরোধী পক্ষ উভয়কেই দোষারপ করছি,negative
স্বাগতম,positive
পরীক্ষায় পাস করেছেন তাসকিন,positive
এতদিন কোথায় ছিলেন???,positive
বাংলাদেশের অন্যতম হ্যাকার দল সাইবার ৭১ এর কাজ এটি,positive
এদেশের প্রেক্ষাপটে পুর্বাবিজ্ঞতা বিবেচনায় বলতে হয় এই ধরনের 'মেগা প্রজেক্ট' মেগা টাকা ‘লুটপাট’ ছাড়া কিছুই নয়,positive
শেখ হাসিনা এবং খালেদা জিয়া যা কিছু করে সবই জনগনের ভোটাধিকার রক্ষার জন্যই করে কিন্তু আপসোস এই জনগণ যে কারা সেটাই বুঝতে পারলাম না,negative
ভাল খবর,positive
কথার জন্যই ইনু সাহেবকে মন্ত্রী বানানো হয়েছে,negative
ধন্যবান স্যার,positive
কিছু বাস্তবসম্মত কথা রুঢ় সত্য কিন্তু মানুষের ডিজলাইক পায় যেমন আপনার কমেন্ট,positive
অন্যথায়,negative
আওয়ামিলীগের এই জয়ে অবশ্যই বাংলাদেশ হারবে,negative
জনগণের সাথে সম্পর্ক উন্নয়নের দিকটিও গুরুত্বের সাথে ভাবতে হবে,positive
আসলে রাজ্জাকের পর বাংলা সিনেমায় নায়ক একজনই এসেছিল......রূপালী পর্দার রাজকুমার...... নাম ছিল তার সালমান শাহ,positive
আমাদের সমাজে শ্বশুড় বাড়িতে মেয়েরা লেখাপড়ার সুযোগ খুব একটা পায়না ৷ সেদিক থেকে বিবেচনা করলে এই আইন মেয়েদের উচ্চশিক্ষার ক্ষেত্রে কিছুটা হলেও পিছিয়ে দেবে ৷,negative
শিল্পীকে গান গাওয়ায় ব্যস্ত রেখে তাঁর ভোকাল কর্ড বাঁচিয়ে অস্ত্রোপচার করলেন তিনি,positive
তাই নাকি ? তবে এতো ভয় কেনো ?,negative
আপনার কাছ থেকে এ রকম কথা আশা করি নি,negative
"এই ''শ্রীনি'' ভারতের আদালত এ দণ্ড প্রাপ্ত , তাকে ইন্ডিয়ান বোর্ড থেকে খেদাই দিছে , তাহলে এই ''শ্রীনি'' কেমনে আবার আই সি সি চেয়ারম্যান হইলো ???",negative
"শুধু A+ এবং পাশের সংখ্যা বাড়লে যে, শিক্ষার মান উন্নত হবে তা নয়, যখন সমগ্র দেশে ৪৭০ জন A+ পেয়েছে তখনতো এই প্রশ্ন উঠেনি, শিক্ষার মান প্রশ্ন বিদ্ধ হয় তখনি যখন যে পাশের যোগ্য না তাকে পাশ করিয়ে দেয়া হয়",negative
বাহ বাহ,positive
মুছে দেওয়া ফেইসবুক চেক করলে অনেক সমস্যার সমাধান হতে পারে,positive
এদের ভিড়ে মানুষের কোন সথান নেই,negative
প্রবাসি ভাইদের আন্তরীক ধন্যবাদ যারা হাড়ভাঙ্গা পরিশ্রম করছেন এ দেশের জন্য,positive
‘রাজকবিদের’ মত গৎবাধা লিখা,positive
এটা অভদ্রতা,negative
বিএনপির নেতৃত্তের জন্য দরকার মওদুদ আহমেদ এর মত নেতা. তবেই বিএনপি ঘুরে দাড়াতে পারবে,positive
বলা যায় না কচু গাছ কাটতে কাটতে একদিন ডাকাত হয়ে যেতে পারে,positive
এএসপি বশির বা তার পরিবারের কিছু হলে দেশে গজব নেমে আসবে নিশ্চিত - কারন এমন কিছু মানুষের জন্যই আমরা গজবের হাত থেকে বেচে থাকি,positive
অগ্নি ঝরা মার্চ এ টাইগারদের অগ্নি ঝরা জয়,positive
ওনার ছক্কা মারাটা জটিল লেগেছে,positive
প্রায় আধা ঘণ্টা চলে এ পরিচ্ছন্নতা অভিযান,positive
এই বাণিজ্যের সঙ্গে অতিক্ষমতাবান থেকে শুরু করে নিম্নশ্রেণীর মানুষ জড়িত,negative
"পার্থক্য হল বিএনপি বার বার ব্যার্থ, আর আয়ামীলীগ একবারেই সফল",positive
পত্রিকায় কলাম ছাপিয়ে সংসদ ঠেকানো যায় না,negative
মাহি বি তাবিথের চেয়েও বেশী ভোট পাবেন,positive
"প্রশ্নফাসের সাথে কোচিং সেন্টার নয়, যেসব শিক্ষক প্রশ্নপত্র প্রণয়ন করেন তাদের অনেকে কোচিং সেন্টারের সাথে যুক্ত থাকেন",negative
শতভাগ সহমত,positive
শুধু পশ্চিমাদের দোষ দিয়ে নিজেরা চোখে ঠুলি পরে বসে থাকলে আমাদেরই সর্বনাশ হবে,negative
খুবই সুন্দর ও বস্তুনিষ্ঠ লেখা,positive
উনাকে লিমিটেড রিসোর্স দেওয়া হত যেন কোনো কাজ করতে না পারে,negative
"কী আশ্চর্য, আমরা তাদের ঘৃণা করলেও তাদের সম্পদ ও সম্পত্তিকে ভালবাসি, তাই ওদের জমি দখলে আর সম্পদ লুটপাটে আমাদের আপত্তি নেই",negative
"আর্জেন্টিনা চ্যাম্পিয়ন হবেই এমন কথা বলতে সাহস পাই /ম্যারাডোনা-জাদুতে আর্জেন্টিনা যখন ১৯৮৬ বিশ্বকাপ জেতে, এর বছর খানেক পর মেসির এই ধরাধামে আবির্ভাব",positive
৯২ মিনিট পর্যন্ত বিশ্ববাসীকে সাসপেন্সে রেখে দুর্দান্ত একটা গোলে জয়! মেসি ছাড়া এমনটা আর কেই বা করতে পারে?,positive
অন্যগুলা বাদই দিলাম,negative
"মরা ইলিশ নিয়ে এত কথা কেন? চেয়ার প্রতীকে যদি কাঠের চেয়ার ব্যবহার করা যায় তাহলে ইলিশ মাছে এত কথা কেন? গাছের জীবন আছে, কাঠ হচ্ছে মরা কাঠ",negative
সমুদ্র সীমা নির্ধারন নিয়ে বাংলাদেশ যেমন আন্তর্জাতিক আদালতে গেয়েছে ঠিক তেমনি নদী গুলো নিয়েও আন্তর্জাতিক আদালতে যেতে হবে,positive
বাংলাদেশ হল একটি সাজানো ফুলের বাগান,positive
নিজেদের মাটিতে সবাই বাঘ,positive
ক্রিকেটের পরাজয় হয়েছে বুঝছেন ভারতীয় দাদা,negative
আপনি আমার মনের কথাগুল লিখেছেন,positive
সাফল্য তো আছেই,positive
চোরে না শোনে ধর্মের কাহিনী,negative
উনি নিজেই চাননি মনে হয় ! যাই হোক মাহী বি চৌধুরীই যোগ্য প্রার্থি,positive
"তাইজুলকে খেলানো হোক, ও লমবা হওয়াতে আলাদা সুবিধা পাবে",positive
বল দেখতে পেলে তো মারবে,negative
দল কানা মন্তব্য দিয়ে লাভ হবে না,positive
বাংলদেশের বিরুদ্ধে অন্যায় করা হয়েছে মনে হয়না বরং আইনগত একটি পদক্ষেপকে প্রতিবাদ করে আমরা অন্যায় করছি,negative
পাশ্চাত্য পোশাকআশাক আর জীবনযাপনে অভ্যস্ত আইরিন,positive
শত বাধা বিপত্তির পরও আমারা ঘুড়িয়ে দাঁড়ানোর শক্তি রাখি,positive
"অনেক তথ্য বহুল এবং পরিশ্রমী লেখা , নতুন প্রজন্ম অনেক কিছু জানতে পারবে এ থেকে",positive
সুন্দর লিখা,positive
আমার লাইফে ওর চেয় ভাল ব্যাটসম্যানের দেখা হয়তো আর সম্ভব নয়,positive
সব ধরনের খেলাতে মমিনুল হককে খেলার সুযোগ দিলে আমি মনে করি তার রের্কড়ও কম হবে না,positive
এমনটা যে হবে জানাই ছিলো ! অাজব দেশের গজব কানুন,negative
আহ! আজকে শান্তির ঘুম দিলাম একটা,positive
এগিয়ে যাও বাংলার দামাল ছেলেরা,positive
তবে আঁকড়ে থাকার বিষয়টি একেবারে তুঙ্গে,negative
মায়ের চোখের অশ্রু তো তাতে কমবে না,negative
মজা পাইলাম,positive
"আরো একবার আজ দেখিয়ে দাও ICC,তুমি কতখানি করতে পার",positive
এদের মতন সিধেল চোর দায়িত্বে থাকলে চুরিতে দেশ এদিয়েই যাবে,negative
বিস্ময়কর,positive
ভারতের প্রজ্ঞান ওঝা অবৈধ্য বোলিং এ্যাকশনের কারনে বর্তমানে নিষিদ্ধ আছে,negative
"পাঠক ভালো করে লক্ষে করুন, রেলের/ব্রিজের পাটাতন কারা তোলে?",negative
সুইডেনকে মুসলিম বিশ্বের পক্ষ থেকে সালাম ৷,positive
আওয়ামী লীগের লেজে আগুন লেছে কারণ নারায়নগজ্ঞর নাড় খুনের আসামীদের বাচাবার পথ রিট করে তিনি রুদ্ধ করে দিয়েছেন ৤,negative
মহীরুহের মত আপনি আমাদের ছায়া দিয়ে আছেন -এই ছায়া আরও অনেক বছর দীর্ঘ হোক,positive
তার মানে প্রভাব খাটিয়ে বাঁচানোর চেষ্টা করবে,negative
সত্য কথা হলো আমরা এখনো ফেবারিট দলে পরিনত হতে পারিনাই,negative
পরের জন্য গর্ত খুড়লে সেই গর্তে একদিন নিজেকেই পড়তে হয় কথাটা ভারতীয়দের মনে রাখা উচিত ছিল,negative
খালি বাংলাদেশ হারলেই দোষ???,negative
আবার বলছেন এই সরকার অব্যইধ,negative
আসল কথা কেউ বলবে না,negative
আপনি কিছুই বোঝেননি,negative
সাকিব ছক্কার তালিকায়,positive
মহাকবি এরশাদ বসন্ত নিয়ে যে কবিতা পড়েছেন তা পুরো দেওয়ার দাবি জানাচ্ছি,positive
এরশাদ এখন বুঝতে পারছেন তার নিজেরই অনেককিছু শেখার বাকি আছে,negative
