text,labels
ইরফান পাঠান আমার প্রিয় ক্রিকেটার,positive
মোট ২৭০১ কেন্দ্রের মধ্যে ৬৮ টি তে অনিয়ম হয়েছে (বিএনপি পন্থী ইনকিলাবের খবর),negative
কেমন যেন সব তালগোল পাকিয়ে যাচ্ছে,negative
সকালে বোলিং আর দুপুর-বিকেলে দুঃসাহসী সুন্দর তামিম-ইমরুল মিলিয়ে এটি টেস্ট ক্রিকেটে বাংলাদেশের সুন্দরতম দিন,positive
সত্যিই বাংলাদেশ এখন প্রথম সারির দল,positive
ভুল প্রমাণিত হয়েছে তেমটি দেখিনি,negative
গত পাঁচ বছরে প্রশ্নপত্র ফাঁস হয়নি স্যার !!! সব কমন পড়েছিল,negative
আমি এখানে ভীত হয়ার কোন কারন দেখিনা,positive
শুভ কামনা রইলো,positive
"তবে এটা পড়ে মনে হল এটাই স্যারের প্রথম লেখা, যেখানে বুয়েটের গুণগান নেই",positive
সত্য কথা বললে তো উনাদের একটু খারাপ লাগারই কথা,negative
"আমার অভিমত হল, প্রেম করার দরকারইবা কি",negative
সত্যিকারের মেধাবিরা আর গরিব রাই যেন সুবিধা টা পায়,positive
এই সহজ সত্যটা বুঝস না?,negative
"মহাত্ত্বা গান্ধী, নেলসন মেন্ডেলা অনেক বছর আন্দোলন করেছিলেন; কিন্তু, তা ছিল অহিংস এবং সরকারের বিরুদ্ধে, জনগণের বিরুদ্ধে নয়",negative
ধন্যবাদ আপনাকে এত সুন্দর করে লেখার জন্য,positive
"বাংলাদেশের মাটিতে এত আন্তর্জাতিক খেলা হলো তখন ICC আম্পায়াররা কিছু দেখলেন না, যেই ভারতের মাটিতে গেলেন ওমনি তাদের চোখ খুলে গেল (নাকি কারো সু-পরামর্শে চোখ খুলিয়ে দেয়া হলো ?)",negative
ধন্যবাদ প্রথম আলো,positive
"এদের মুখের কথা মূল্য নাই, এরা মিথ্যাবাদী, বেঈমান, প্রতিনিয়ত দেখছি",negative
ভাই আপনি খুব ইতিবাচক মানুষ সে কথা মানছি,positive
"জনাব, আপনি আর কি পেলে সন্তুষ্ট হবেন?",negative
বাংলাদেশ সেমিফাইনালে ভারতকে হারিয়ে এটা আর হলো না ভাই,negative
ভাই ২০০১ সালের কাহিনী নিয়ে এসে লাভ কি?,negative
"হ্যাঁ, কথা ঐটাই",positive
"কখন কোন বোলার দরকার, সে এই জিনিসটা খুব ভালো ভাবে সামাল দেয়",positive
অতিবাড় বেড়ো নাকো ঝড়ে পড়ে যাবে,negative
তবে প্রথমে দরকার ব্যাটসম্যানদের তীব্র আত্মবিশ্বাস,positive
গদি হারানোর ভয় থাকলে বিরোধী মতের যে কাউকেই ‘উত্তেজনাকারী’মনে হয়,negative
আসুন আমরা সবুর করি,positive
"ভাই সাকিব একটু সহনশীল হোন এবং আর একটু নমনীয় হোন, তাহলেই তো আমরা একসাথে মিলেমিশে থাকতে পারব",positive
নাম প্রকাশে অনিচ্ছুক @ আমার এই কাগজটা পড়তে ও লিখতে খুব ভালো লাগে,positive
আমরা তোমাদের পাশে আছি,positive
১০০ % সহমত,positive
রুবেল বাংলাদেশকে হ্যাপি করে দিল.... ধন্যবাদ বাংলাদেশ ক্রিকেট টিমের সকল প্লেয়ার এবং নির্বাচকদের,positive
রোকাইয়ার উজ্জল ভবিষ্যত কামনা করছি,positive
আমি আজ পর্যন্ত যত মজার কলাম পড়েছি এবং প্রান খুলে হেসেছি তার মধ্যে আজকের এই লেখাটি সর্বোচ্ছ মজার এবং হাসির,positive
রাজাকারের কবর হবে পাকিস্তানের মাটিতে,positive
"ভাই মনে হয় সরকারি চাকরিজীবি, না হলে এটা বলতে পারতেন না",negative
বাংলাদেশ পুলিশ আপনারা এত খারাপ আর বেশরম কেন রে ভাই? আপনাদের পাললায় একবার যারা পড়েছে একমাত্র তারাই জানে আপনারা কেমন খারাপের খারাপ,negative
আগে কি বাধা ছিল???,negative
বিএনপিকে তাদের ভুলো মাসুল ২০২০ পর্যন্ত দিতে হবে,negative
অসাধারন,positive
বিচারবহির্ভূত হত্যাকাণ্ডের পর রিমান্ড ও কারাবাস দিয়ে বিচারবহির্ভূত শাস্তিই হয়ে উঠেছে আওমীলীগের নিবর্তন ও নিপীড়নমূলক হাতিয়ার,negative
তবে আমাদের সময়ের অভাব হয় না সময় অপচয়কারী টকশো আর হিংসা বিদ্বেষ বিস্তারকারী টিভি সিরিয়াল দেখার,negative
টিভি নিশ্চই ক্রিকেটারদের রিমট কন্ট্রোলার নয়,negative
যে যাই বলোক খেলা কিন্তু খুব মজা হইছে তবে চিলির নসীব খারাপ এক্সট্রা সময়ের শট টা যদি গোলবারে সোজা না লেগে একটু নিচে লাগত তাহলে কেমন হত.........? স্বাগতিক দেশ হিসাবে ঠিকে থাকাটা জরুরী ছিল ব্রাজিলের,negative
ইলেকট্রিক শকের বিষয়টা ওখানকার ডাক্তাররা মন্তব্য করেছিলেন কিন্তু যতদিন গড়াচ্ছে ইলেকট্রিক শকের বিষয়টা আড়ালে চলে গিয়ে একটি নতুন আবহ তৈরির প্রচেষ্টা দেখতে পাচ্ছি,negative
"আল্লাহ যেন তাকে সুস্থ রাখে, আমীন",positive
অবিলম্বে নিষেধাজ্ঞা জারি করা হোক,negative
"বিশ্বকাপ জয় করলেই ওই দেশের জাতীয় দলের জার্সিতে একটা করে তারকা বসে, এইটা আমরা আগে থেকে ই জানতাম",positive
আমরা নানা রকম নাটক দেখতে চাই,negative
এই কিংবদন্তির অন্তিম যাত্রায় গভীর শ্রদ্ধাঞ্জলি,positive
ওরা কি মানুষ ?,negative
বিমপি যতক্ষন পর্যন্ত না নিশ্চিৎ নাহবে তারা জিতবে ততক্ষন পর্যন্ত এই ইসির কোন কার্যকলাপই গ্রহনযোগ্য হবেনা,negative
যার সাথে আল্লাহ থাকেন তার কোন শক্তির প্রয়োজন আছে বলে আমার মনে হয় না,positive
ফালতু রেপরতিং,negative
নির্বাচনের পরে খুজেও পাওয়া যাবে না,negative
একটা সোনাও তো আনতে পারলোনা আমাদেরগুলা আর আপনারা আছেন ভারত নিয়ে,negative
"পাকিস্তানের সংবাদ, টিভি চ্যানেল গুলোও প্রাণ খুলে বাংলাদেশের (তামিম আর ইমরুলের) প্রশংসা করে যাচ্ছে",positive
তাতে কি সমস্যা?,positive
"সুপার লাইক, ধন্যবাদ",positive
একমত না প্রাইভেট য়ুনিভাচিটির বিবিএর চাহিদা কম,negative
বাংলাদেশ পারবেই,positive
ওনার ওয়াইফ এর গুলো আসে নাই? বিদেশে কি কিছু আছে?,negative
ধন্যবাদ আপনাকে মুল্যবান লেখাটির জন্য,positive
অসাধারন লেখা স্যার,positive
খেলা যেভাবে এগুচ্ছে তাতে আর খানিকক্ষন পরেই হয়তোবা পুরো দেশের সংগে উল্লাসে মেতে উঠতে পারব,positive
আর সবচেয়ে অবাক করা বিষয় আমাদের দেশে যে চুরি করে যে দোষ করে তার প্রতি মানুষের দয়া বেশি থাকে আর যারা সেই চুরি ধরিয়ে দেয় তাদেরকেই দোষী বলে মানা হয় :p,negative
সবাই জাতির সাথে প্রতারণা করে যাচ্ছে,negative
অামিন,positive
কেবল ভরসা রাখুন বাংলাদেশের জনগণে,positive
তবে বুকে কাপন ধরিয়ে দিয়ে ছিল সেটা কিন্তু তোমাদের মানতেই হবে,positive
ইরান কি পাবে জানি না কিন্তু ইসরাএল অনেক কিছু হারাবে,negative
"আমরা আশা করি , আমাদের ছেলেরা কখনওই আবেগে তাড়িত হবে না",positive
আর জিয়াই পরবর্তীতে আ লীগের অনুমোদন দেয়,positive
এক মাঘে শীত যায় না,positive
মওসুস’ নামের একটি ভুঁইফোড় সংস্থাকে নির্বাচন পর্যবেক্ষণের অনুমতি দেওয়া হয়েছে ! জানিপপ কোথায় গেল ? ফলাফল নিজেদের পক্ষে নেয়ার জন্য আমলীগ সরকার মরিয়া হয়ে যা খুশি তাই করছে,negative
বঙ্গবন্ধু ছিলেন একজন সফল নেতা,positive
দলের একতা এবং মনোবল অটুট রাখতে ম্যানেজমেন্ট এর অতি বাড়াবাড়ি এর জন্য দায়ী !!!!!!!!!!! আল-আমিনের দোষ কি ???? এটা অন্যের বেলায় ও সমভাবে প্রজোয্য,negative
তোমরাই বাংলাদেশ,positive
বঙ্গবন্ধুকে নিয়ে আর তর্ক-বিতর্ক আমরা কেউ চাই না,positive
অশেষ ধন্যবাদ তোমাকে,positive
ইহার পিছনে বিএনপি-জামাতের কঠিন হাত থাকতে পারে স্যার! আপনি কিছু জানেন না স্যার!! আমরা জানি স্যার,negative
"মানুষ পোড়া বিএনপি, আর কত মানুষ পুড়বি ? আর কত মানুষ মারবি ?",negative
আইনের হাত কত শক্ত হতে এটা তার প্রকৃষ্ট প্রমান,positive
"মিঃ রহমান, সম্মানী ব্যাক্তির সম্মান দিতে শিখুন",positive
"স্যারকে অনেক ধন্যবাদ, কিন্তু দুক্ষের বিষয় হল বিএনপি- আওয়ামিলিগতো দুরের কথা তাদের সমর্থকরাও আপনার কথা বোঝার ক্ষমতা রখে না",negative
ভয়াবহ দেশপ্রেমের জ্বালায় জ্বলছে স্বদেশ,negative
এবার আমেরিকার নিজের পোষা বিড়াল নাকি আমেরিকাকে মিউ বলেছে,negative
সাবাস আওয়ামীলীগ.......দেশ কে সুস্থ নির্বাচন দেবার জন্য,positive
কিছু আওয়ামি বুদধিজীবি সচেতনভাবে নাগরিক সমাজকে বিতরকিত করার চেসটায় তৎপর,negative
বর্তমানই ভাল হওয়া দরকার,positive
"কালকে বাংলাদেশ মাঠে বেস্ট একাদশই নামিয়েছে কিন্তু মুশফিকের বাজে ক্যাপ্টেন্সির সাথে ইতিহাসের সেরা ফিল্ডিংয়ের কারনে ওদের রান ১৭১ হয়েছে আর ব্যটিং যা হয়েছে না, এক কথায় এর চেয়ে খারাপ আর হয় না",negative
জাস্ট- লোক দেখানো,negative
"মুশফিক -মাশরাফির মত ১০০ ভাগ ঢেলে দেওয়ার ইচ্ছা-টা এখন দলের সবার মাঝে , আর এটাই আমাদের সপ্নের আকাশে ডানা মেলার মুল মন্ত্র",positive
সবার আগে সরকার ও সরকারী দলের নেতাদের মনের সংস্কার করা প্রয়োজন,positive
যদি ১ বলে পাঁচ রান দরকার হত আর সেই বলে চার মারলে বুঝতাম ইশ আর একটা রান,positive
যারা এতোদিন সহিংসতা বলে বলে কান ঝালাপালা করেছে সেই সব লোক এখন কোথায় ? পুলিশ আর আওয়ামিলীগ একতরে যে সহিংসতা করছে তা চোখে পরছে না ? ধিক এসব নিরলজ্জ মতলববাজদের,negative
"মুশফিক মানেই নির্ভরতা, মুশফিক মানেই দ্রুত রানের নিশ্চয়তা, মুশফিক মানেই ক্রিকেট ম্যানুয়ালের সব শটে প্রতিপক্ষকে চাপে ফেলা",positive
শুষ্ঠ নির্বাচনের ব্যাবষ্হা না করে ই কিভাবে জনগনের মেনে নিবেন ?,negative
আমি রিপোর্টের সাথে সম্পূর্ণ একমত,positive
এই সংবাদ বেশিক্ষণ চলতে দেয়া যায়না....... জামায়াতের কোন নেতার ফাসির সংবাদ দ্রুত তৈরী করতে হবে,negative
"খেলার জয় পরাজয় এক দিনের জন্য, আরেক দিন এই ফলাফল পাল্টে যেতে পারে",positive
সব পাতানো,negative
সানিই ভালো হবে কারন তাইজুল বেশি ফলাইট দেয়,positive
বাস্তবে আদর্শিক আওয়ামী লীগ বিলুপ্ত হয়ে গেছে,negative
আহা কি আনন্দ আঁকাশে বাতাসে,positive
বিশ্বজিৎ যখন মারা যাচ্ছিল ক্যামেরামান রা ফটো তুলতে বাস্ত ছিল আর এখন একজন সাংবাদিক মার খেয়েছে এটা নিয়ে মিডিয়া উঠে পড়ে লেগেছে,positive
ধন্যবাদ ! অনেক ডিসলাইক পাবেন কার ৭৫ পরবরতী শাসক ( পড়ুন শোষক ) দের অপকীরতি লিখে ফেলেছেন,negative
একসাথে কলা বেচা ও রথ দেখা,positive
শুরু হয়ে গেল বিএনপির সমালোচনা,negative
বাপের বেটা কিম জং-উন,positive
"এবছরের সেরা জোকস, বুক ফুলিয়ে বলেন, কিন্তু নাম প্রকাশে অনিচ্ছুক হাহাহাহাহাহা",positive
বঙ্গবন্ধু কন্য থেকে এমন টি ই তো স্বভাবিক,positive
আশায় আছি শ্যামলী একটা কিছু করে ফেলবে,positive
ফান অফ দি ইয়ার,positive
পূজিবাজার নিয়ন্ত্রক সংস্থাকে শক্তিশালী ও জবাবদিহিমূলক করা হোক,positive
বাংলাদেশে কি এমন নেতা আসবেনা যে সব কিছুর উর্দ্ধে থেকে দেশ এবং মানুষের জন্য কাজ করবে,positive
তবে আপনার কথায় কিছুটা সত্যতা আছে,positive
একুশ শতকে এসে এরকম ঠিক না,negative
খালেদা জিয়া কে অঙ্গীকার করতে হবে তিনি তারেক জিয়া কে দলীয় প্রধান বানাবেন না,negative
"শুধু ১৪ জুন নয়, চাই স্যান্ডার্স নভেম্বর পর্যন্ত প্রার্থী হিসাবে থাক",positive
Abdullah-------আপনাকে অসংখ্য ধন্যবাদ দারুন ব্যাখ্যা দিয়েছেন,positive
উচিত জবাব তখনই দিয়ে দেয়া হবে,positive
আত্মঘাতী প্রতিহিংসা,negative
গনতনএ বলে বাংলার জনগনকে ব্যাবহার করে শুধু খমতায় যাওয়া,negative
মোর দ্যান এ ক্লাবের খেলোয়াড়দের কাছ সবাইকে শিক্ষা নেয়া উচিৎ,positive
ভালই হল এবার পাকিস্তানের কপাল পুড়ল,negative
ঝাড়ু নামটি শুনতে কেমন যেন খটকা লাগে সবার,negative
"মানুষ তখন ক্ষমা চায়, যখন তাঁর ভেতরে অতীত কর্মের জন্য অনুশোচনা জাগে, কথাটির সাথে ১০০ ভাগ একমত",positive
এই ভয়ংকর পরিবেশে আমরা আম জনতা আর কি-ই বা করতে পারি,negative
জীবনে এই প্রথমবার অস্ট্রেলিয়াকে সাপোর্ট করলাম,positive
জন গনের করের টাকা গুলু এই ভাবে নষট না করে সেলেকশান করলে ই হইত,negative
"চার লেনের জন্য ধন্যবাদ, এবার যানজট নিরসনে কিছু করুন",positive
কাজেই মৃত্যুর পরবর্তী জীবনের জন্য পাথেয় সংগ্রহ করাই বুদ্ধিমানের কাজ,positive
বাকশাল সরকারের কাছে অভিযোগ করে কি আর হবে ?,negative
সে হয়ত তার মনগড়া কথা লিখছেন,negative
"গনতন্ত্রের জন্য ফেনা তুলে কেউ মানুষ পুড়িয়েছে ? মোটেও না, কিন্ত বিনপি করেছে",negative
"বাহ, ভালো তো",positive
চমৎকার একটি লিখা.! ধন্যবাদ স্যার সময়- উপযোগী এমন একটি বিষয় নিয়ে কলম ধরার জন্য,positive
সাধারণ জনগণ তো মানুষ না্,negative
"আর যে দলের জন্য এই বিশেষণ গুলোও নগণ্য, দলটিকে বিশেষিত করতে নতুন কিছু বিশেষ্য আবিস্কার করা দরকার, সেই দল নিয়ে আপনার বক্তব্য কী",negative
"পড়লে দেখতে পাবেন, যুদ্ধপরাধের বিষয়টি অপ্রাসংগিক ভাবে এসেছে কিনা",positive
"দেশের প্রতিটা জেলা শহরের প্রধান প্রধান রাস্তা গুলোর যে চরম দুরাবস্থা, সেখানে ওনি আমাদেরকে ঘুম-পাড়ানি মাসী-পিসী'র গল্প শোনাচ্ছেন! হংকং-সাংহাই বানাবার আগে দরকার তাদের মত প্রজ্ঞাশীল এবং সৎ রাজনৈতিক নেতৃত্ব, তাই না?",negative
"বিশ্বকাপের ফাইনালে, ভারত প্রথম বলে উইকেট হারিয়েও ম্যাচ জিতেছিল",positive
কারো স্বার্থসিদ্ধির জন্য নয়,positive
আসুন বোমাবাজদের বিরুদ্ধে যুদ্ধে নামি - সাফিরদের বাঁচাতে,positive
সাঙ্গাকারার প্রবলেম আছে,negative
দ্য়া করে ইতিহাস না যেনে মুর্খের মতো কথা বলবেন না,negative
শেষ পর্যন্ত আত্মীয় স্বজন বলে কথা,negative
ভালো খবর,positive
স্বামীর দ্বারা ...... !!!!!!!!!! কিভাবে ?????????????,negative
হা হা হা,positive
মন্ত্রী এম পি দের চরিএ এমনই হয়,positive
"ক্ষমতার মোহে যে সন্তান তার বাবা হত্যার বিচার চায় নাই, তাকে কি বলা উচিত?? মেরুদন্ডহীন দলের মেরুদন্ডহীন নেতা",negative
ভয় হয়,negative
আছে শুধু একঘেয়েমি মন্তব্য করার লোক,negative
এতগুলি পয়সা নষ্ট করে কারিনাকে না এনে কতকগুলি ডাস্টবিন বানালেও কাজে লাগত এবং পরিষ্কার পরিচ্ছন্নতা অভিযান টাও ফলপ্রসু হত,negative
এইতো আসল আওমিলিগের মতো কথা,positive
মেডিকেলের প্রশ্ন কি হাত ঘড়ির মাধ্যমে ফাঁস হয়েছে?,negative
"ব্রাজিল ধরে ধরে ধরে না, ধরলে কিন্তু ছাড়ে না",positive
নিশ্চয় আপনার বাবার আয়-রোজকার ছিল সৎ পথে,positive
"হায়রে ভারত , আমপায়ারদের কিনে নিবে আর কি !!!!!! আজ যেমন হল",negative
চীনের অগ্রগতি এশিয়াকে সাফল্যের শীর্ষে নিয়ে যাবে,positive
"তার মানে ঐ ন্যায্য আন্দোলনটা থামানোর জন্য ফিফাকে খেলার মাঠে অতিরিক্ত খেলোয়ার হিসাবে একজন রেফারি দিয়া, ব্রাজিলকে সাহায্য করতে হবে, তাই না ?",negative
গঠনমূলক সমালোচনার জন্য ধন্যবাদ,positive
সওয়াবে বেহেসত মিলে উন্নতি মিলে না,negative
"শচিনের কথা মাথায় রেখেই বলছি, কোহলিই ভারতের সর্বকালের সর্বশ্রেষ্ঠ ব্যাটসম্যান",positive
ধন্যবাদ লেখককে,positive
ইস বাপ-ছেলের লড়ায় দেখতে পারলাম না,negative
স্বাধীন বাংলাদেশ আজ হুমকির মুখে,negative
যা কিছু চুরি হয় গিন্নি বলে কেষ্ট বেটাই চোর,negative
ওয়েবকাসট আর ধারাভাষ্য কি এক জিনিস ?,negative
শেষ পর্যন্ত চেতনা ব্যবসাতেও দুই পক্ষ,negative
তারেক আর আপনার মধ্যে কোনো পার্থক্য খুজে পেলাম না,negative
জংগী আসলে কারা,positive
আমি এই কমেন্টটাই করতে চাইতেছিলাম,positive
"ব্যাক্তি রোনাল্ডো মানবতাবাদী,এটা বারবার প্রকাশ পাচ্ছে",positive
দেশের মানুষের ভোট না নিয়ে ক্ষমতায় থাকার ফলাফল দেশের মানুষ পাচ্ছে,negative
"BCFU@ সর্বোচ্চ চেষ্টা করবো থাকতে,প্রাণের দলের সাথে সব সময় আছি",positive
ভাই আপনি হাফিজ কে ভাই বললেন কিন্তু আমাদের সাকিবকে ভাই বললেন না কেন?,negative
এটা জঙ্গলও নয়,negative
আসল লোকটার কথা খুব মনে পড়ছে,positive
"আমরা বিশ্বকাপ জিতেই দেশে আসতেছি, কারণ আমাদের খেলা নিয়ে সারা বিশ্বে যেভাবে তোলপাড় হয়েছে যারা বিশ্বকাপ জিতবে তাদেরকে নিয়েও এত তোলপাড় হবেনা",positive
আসলে আমরা চলেছি এক অদ্ভুত উটের উপর ! আইন শৃঙ্খলার কোন কিছুরই নিয়ম কানুনই মানা হচ্ছেনা,negative
আমরা দেখেছি সেনাসমর্থিত তত্ত্বাবধায়ক আমলে,negative
"ভাইরে আগে জিতা দেখা, আগে ভাগে কোন কমেন্ট কতে চাই না",negative
সে মোটেও টি২০তে ফিট না,negative
জনাব হাসান সাহেব মনগড়া লেখা আর কত দিন লিখবেন ?,negative
তার সংগে ভারতীয় দলের তুলনা করাও বেকুবী,negative
কাকে কি বলছেন,negative
নইলে কাকে বাঁচানোর জন্য এই ক্রসফায়ার নামক নাটক????????????,negative
"যাহোক, সালাহউদ্দিনকে বার্মায় পাওয়া গেলে এই সরকারের কথা-বার্তা কিছুটা বিশ্বাস করতে পারতাম",negative
হারতে হারতে জিতে গেল ?,positive
কথার জন্যই ইনু সাহেবকে মন্ত্রী বানানো হয়েছে,negative
সবাইকে আগাম ঈদ শুভেস্সা,positive
"মুক্তিযুদ্ধার স্বপক্ষের শক্তি, মুক্তিযুদ্ধার চেতনার শক্তি অবাধ সুষ্ঠ নিরপেক্ষ নির্বাচনে নাম করে ভোট ডাকাতি দিয়ে গনতন্ত্র চর্চা করেছে",negative
সব সম্ভাবনার দেশ বাঙলাদেশ,positive
"আহারে যেই কঠোর ব্যবস্থা নিয়াছেন, কাছে ডেকে একটু মাথায় হাত বুলিয়ে দিলেই তো হত",negative
জয় বাংলা,positive
জামাতকে রক্ষার জন্যই তো এতো কিছু,negative
"`` কোকোইজম আবার আশীর্বাদ হয়ে মুষ্টিমেয় কয়েকজনকে ধন,মান,মর্যাদা,খেতাব প্রভৃতি দিয়ে উচ্চ মানের মানব বানাতে পারে",negative
"আর অবশ্যই সবার মধ্যে জবাবদিহিতা নিশ্চিত করতে হবে সে খেলোয়া,কোচ,নির্বাচক যেই হোক",positive
ফিলাডেলফিয়ায় ডেমোক্রেটিক পার্টির জাতীয় সম্মেলনে ফার্স্ট লেডি মিশেল ওবামাই ছিলেন আকর্ষণ তিনি তার কথার মালায় সবাইকে মাত করে দিয়ে দলের মধ্যে যে বিভক্তির সৃষ্টি হয়েছিল তার অবসান ঘটিয়ে দলকে এক প্লাটফর্মে নিয়ে আসেন,positive
ঠিকই বলেছেন,positive
"আমাদের শিক্ষার মান, জিডিপিতে শিক্ষার জন্য বরাদ্দ দুটিই ক্রমে নীচের দিকে ধাবমান",negative
‘অনুগত বিরোধী দলটির’ নেতা তাঁর দলের সবাইকে অনুগতই রাখতেই পছন্দ করেন,negative
আর আপনি আমাদের জেনারেল??,positive
"অপরাধ বাড়লে মামলাও বাড়ে, এটাইতো নিয়ম",negative
বিএনপি'র জনসভায় ৭০% জামাত শিবিরের লোক থাকে,negative
ভাই ইতিহাস দিয়া টিম চলে না টিম দিয়া ইতিহাস বানাতে হয় @ সাকিল ওয়েলস,positive
সন্তরাস করে কেউ যেন পার না পায়,positive
এদেরকে ডেপুটি প্রধান মন্ত্রী করা হউক...... যেই মজা করে ভোটে জিতেছে,negative
আফগানিস্তানকে বাংলাদেশ হারাবে কিনা এটা নিয়ে প্রশ্ন তোলার কোন প্রয়োজন আছে কি? বরং বাংলাদেশ সেমি ফাইনাল পর্যন্ত যেতে পারবে কিনা তা নিয়ে আলোচনা করলেই বোধ হয় ভালো হত,positive
এই আগুণ এর লাভ কি ?,negative
একমত,positive
অভিনন্দন সিদ্দিকুর,positive
তাই কিছু প্রায়শ্চিত্য কর,positive
রেল গাড়ি তার গন্থব্যে যাবার জন্য যেমন ট্র্যাক দরকার তেমনি জীবন কে একটা সুন্দর অবস্তানে নেওয়ার জন্য কিছু পরিকল্পনা থাকা দরকার. উদ্দেশ্যহীন জীবন বেশি দূর হয়্তু এগুতে পারে না,positive
সেটাই,positive
এমন নির্বাচনী নাটক দেথার আশা ছিল না,negative
"কারণ, দলটির নু্যনতম বিশাসযোগ্যতা বহুকাল আগেই বিলীন হয়ে গেছে",negative
"অস্ট্রেলিয়ার কপালটা খুব ভাল, না খেলেই ১ পয়েন্ট পেয়ে গেছে",positive
"রফিক ভাই, ফাটিয়ে ফেলেছেন",positive
ছিটমহলের মায়েদের দুঃখ দূর করতে তিনি বাধা হয়ে দাঁড়ালেন,positive
আ'লীগ আর শেয়ারবাজার একসাথে যায় না,negative
জাতীয় ভাতিজাকে বাদ দেয়া হোক,negative
যেহেতু একতরফা জয় জয়কার তাই বিএনপি সমর্থিত প্রার্থীদের পরাজয় রোধ করা যাবেনা,negative
"পয়সার, ক্ষমতার খুসবু ভেসে আসছে বাতাসে",negative
বোলিং ফ্লিডিংয়ে আজ খেলেয়ারদের মারাত্নক অমনোযোগিতা ও আত্নবিশ্বাসের অভাব ছিল,negative
এভাবে হারা সমভব,negative
প্রয়োজন পড়ে সদিচ্ছার,positive
স্পষ্টতই অধম আওয়ামী লীগের রাজনীতিতে ত্যক্তবিরক্ত,negative
"যারা অাপনার একটু লেখাও জীবনে পড়েছে, প্রতিনিয়ত পড়ছে তারা অাপনাকে মিস করে ,মিস করছে ,অামরা অাপনাকে সময়ে অসময়ে ফিল করি",positive
আবার বলেন দাবি আদায়ে আন্দোলনের কোন বিকল্প নেই,negative
এই জন্য স্যার এত ভালো ও এত জনপ্রিয়,positive
"আমরা ভয়কে, ভয় পাইনা",positive
"বাংলাদেশ শুধু গড়িবের জন্য,ধণি আর রাজনিতিকরা শুধু এ দেশে ব্যবসা করেন",negative
মেসির গোল কিভাবে সেরা পাচ হয়?,negative
উনারা কি ক্ষমতার বাহিরে ২০০৬ থেকে,negative
কোন সৎ বিবেকবান মানুষ কখনই বিএনপি করতে পারে না,positive
"যদি তা না করেন, কোন কিছুতেই তার কিছু হবে না",negative
ক্ষুদে আমলা লাফালাফি করছে অথচ আলী ইমাম মজুমদার ও মোফাজ্জল করিমের মত আমলারা শিক্ষকদের দাবি সমর্থন করেন,negative
"যোগ্য টিম, স্বপ্ন তো দেখবেই",positive
আমরা শুধু চাই আপনারা একটু ভালো খেলেন,positive
"ইমতিয়াজ, গুন খুন আর ছাত্রলীগের গুন্ডামি চোখে পড়েনা? ভেবেছিলাম ইমতিয়াজ কানা, এখন দেখছি সে অন্ধ",negative
কেউ তো একধাপ এগিয়ে নারী শাসন নিষিদ্ধ করতে চেয়েছিল,negative
আমার লজ্জা লাগছে ইনি আমাদের ঘাম ঝরান প্রদত্ত ট্যাক্সের টাকার পরিচালনাকারী,negative
শাবাশ মাশরাফি,positive
অথচ সব দোষ তার,negative
প্রথম আলো কে ধন্যবাদ বিষয়টা পরিস্কার করে বলার জন্য,positive
নেইমার নাই সিলভা নাই আল্লাহ্‌ জানে আজ কয়টা যে খাই ব্রাজিল,negative
কারও পখে বলার মত কিছু নাই,negative
চাকরি অর্জিত টাকায় কি িএক বছর লাভ আর আরেক বছর লোকসানের ঘটনা ঘটে নাকি? যত্তোসব বুদ্ধিমানের দল,negative
বাপিদে কলকাতা সে কোথায় তাকে তো খুজে পা্ওয়া যাচ্ছে না,negative
আরেক্তু আগে হলে ভাল হত,positive
"আর কত ভাবে সুযোগ নিতে চান ফাউ ব্যবসা করে? কালো টাকা দিয়ে ব্যবসা করবেন, আবার কর দেবেন না",negative
দামি কথার আজ দাম নাই,negative
স্বেতহস্তি পোষার মতো ক্ষমতা কি আমাদের আছে ? কমলা বরং স্বাস্হকর,negative
মনে রাখবেন জিততে হলে অন্যকে হারাতে হয়,positive
"পুরাণ পাগলে ভাত পায় না,নতুন পাগলের আমদানি",negative
ভালো লাগলো,positive
কারণ কে কেমন জনগণ ভালো জানে,negative
"টাইগারেরা জিতবেই, সে মুমিনুলই খেলুক আর সৌম্যই",positive
নীতি নির্ধারকরা মনে হচ্ছে নৈপুণ্যতায় খুব বেশি পারদর্শী নন,negative
ওদের বিরোধী মতের যে কাউকে মারার জন্য হাত নিসপিস করে,negative
ছ্বি আপনার আপনাদের মিথ্যা বলতে একটু লজ্জা হয়না ! এক সময় মনে হয় আপনাদের উপাধি হবে মিথ্যুক লীগ,negative
"কিন্তু পরিসংখ্যানে দেখা যায় ভারত সংঘাত, সহিংসতা, খুন, রাহাজানি ও নারী নির্যাতনে জড়িয়েছে অনেক বেশি",negative
২০১৯ এর আগে নির্বাচন নয় এবং তা শেখ হাসিনার আন্ডারেই হবে৷ দেখব আপনারা কি করতে পারেন৷ আপনাদের বহুত সহ্য করেছি আর না৷,negative
এটা থেকেই সিরিয়ায় সরকার উৎখাতন শুরু করবে ইউএসএ -_,negative
