text,labels
কিন্তু এসব না শিখলে কেউ শিক্ষিত হয় না,negative
মাহমুদুল্লাহকে আগে 7/8 নাম্বারে ব্যাটিং করানো হতো অভিনন্দন হাথুরুসিংকে মাহমুদুল্লাহকে উপযুক্ত পজিশান দেওয়ার জন্য,positive
"শাহবাগ জেগে আছে, থাকবে",positive
মানুষের নিজের মত প্রকাশের জন্য এত বড় বর্বরতা,negative
লগি বৈঠা দিয়েও মানুষ মারতে দেখেছি,negative
হাতে অনেক সময় এপিসোড বাড়ালে ক্ষতি নেই,positive
জিয়া'কে স্বাগতম,positive
পাকিস্তান দারাতেই পাড়ল না,negative
ইন্ডিয়া এবারের অপরাজিত চ্যাম্পিয়ন.. ইনশাল্লাহ,positive
তাহলে এত সোনার অভাব কেন?,negative
আমি তো ম্যাচটা এক পেশে হয়ে গেছে ভেবে দেখিইনি সত্যিই দারুণ একটা খেলা মিস করলাম,positive
বাল্টিমরের ঘটনায় দোষীদের কি সরকার ছাড় দিয়েছে? বা বিচারের ব্যাপারে উদাসীনতা দেখিয়েছে? বাল্টিমোরের প্রসঙ্গ তুলে কী বোঝাতে চান প্রধানমন্ত্রীর রাজনৈতিক উপদেষ্টা?,negative
১০০০ মানুষের জন্য বরাদ্দকৃত জনবল দিয়ে ৫০০০ জনকে সেবা দিতে গেলে এর থেকে ভাল কিছু আশা করা যায় না,negative
ঠিক বলেছ শাকিব ভাই,positive
ফুটবলের বিস্ময় লিওনেল মেসি'র পরে এ মুহুর্তের বড় তারকা ফুটবলার হচ্ছে ক্রিশ্চিয়ানো রোনাল্ডো! পর্তুগাল দ্বিতীয় রাউন্ডে যেতে না পারলে আমি অন্ততঃ রোনাল্ডো'কে মিস করবো,positive
আর কত সহ্য করা যায় .,negative
সহমত,positive
রক্তের শেষ বিন্দু দিয়ে চেষ্টা করব...... শুনেও শান্তি,positive
উনার ধারনা উনি মাঠে না নামলে উনার সমর্থিত প্রা্র্থীদের ভরাডুবি হবে,negative
"প্র- আমরা কারা? উ- বাংলাদেশী প্র- কি চাই? উ- অলিম্পিক মেডেল প্র- সন্তানদের কি বানাতে চাই? উ- ডাক্তার, ইঞ্জিনিয়ার",negative
বাংলাদেশ দলের সবাই নিজেরটা উজার করে দিতে পারলে কাপটা ঘরে তুলতে পারাটা অসম্ভব নয়,positive
এটা গন্ধ না... ....দুর্গন্ধ,negative
আশা রাখবো তারা যেন আপনার ধারনা ভুল প্রমানে সচেষ্ট হয়,positive
বাংলাদেশের দুই সোনার মেয়েকে অভিনন্দন,positive
শুভ কামনা,positive
অাশা করি আওয়ামী সমর্থিত প্রার্থীদের হার ঠেকানো যাবে না,negative
পুলিশের এখন অসীম পাওয়ার,negative
তারা চায়না ক্রিকেট একটা বৈশ্বিক খেলা হোক,negative
"লেভেল প্লেইং ফিল্ড হয়েছে, শুধু সরকারি দলের জন্য???????",negative
মধ্য আয়ের দেশ নয়,positive
কখনও ভিজে নাই কিনা,negative
বাংলাদেশ আওয়ামি লীগের কিছু বুদ্ধিজীবি শ্রেণীর মানুষ আওয়ামি লীগটা রে ডুবাইলো,negative
স্বাগতম ভাতিজা,positive
প্রশাসন ও পুলিশের ভুলের খেসারত তো লিমনের মত নিরপরাধরাই দিয়ে আসছে,negative
"আওয়ামী লিগের চাওয়া পাওয়া সখ আললাদ সফল করার দায়ীত্ব বি,এন,পির এবং বি,এন,পি তা করছেও",negative
প্রশ্নটি হচ্ছে- আওয়ামীলীগের ভিতর সরকার? নাকি সরকারের ভিতর আওয়ামীলীগ?,negative
হে !হে !হে !হে,positive
এখন তো এসব বলতেই হবে,positive
রাজার বিরুদ্ধে কথা না বলতে পারার যুগে আমরা যেন ফিরছি,negative
"জীবন উৎসগর্ চাই না, একটা পরিচ্ছন্ন নগরী চাই",positive
মুশফিক বুঝিয়ে দিল খেলা কোন বিষেস খেলয়ার এর জন্য প্রভাবিত হয় না,positive
তাই র‌্যাবলীগ ও পুলিশলীগকে সঙ্গে নিতে হচ্ছে,positive
"আমি ব্রাজিলে সমর্থক হলেও, আপনার কথাই সঠিক",positive
রাজাকারের বিচার চাই কারন ব্যাপারটা আমার কাছে যৌক্তিক লাগে,positive
"দেশি কোম্পানীগুলোর মানের দিকে নজর নেই, কোনমতে ডিপ্লোমাধারীদের দিয়ে কাজ চালানোর মত টেনেটুনে চলার প্রবণতা সবখানেই লক্ষ্য করা যায়",negative
সংলাপের বাকি কি আছে,negative
হেসুস নাভাস ডান উইং দিয়ে যেকোনো দলকেই ভোগাবে,negative
আওয়ামী লীগ ক্ষমতা পেলে আর ছাড়তে চায়না,negative
আমাদের বলে কয়ে হারানো মামার বাড়ির আবদার নাকি ?,positive
"পৃথিবীতে এমন একটি দেশ দেখানো যাবে না, যেখানে গণতন্ত্র আছে, অথচ নির্বাচন নেই",negative
এই উইকেটে ওদের বোলিং-এর বিরুদ্ধে ৪০ ওভারেই ম্যাচ জেতা উচিত,positive
২০০৬-২০১৬ মোট ১০ বছরের উপর লেগে গেল একটা প্রজেক্ট সম্পন্ন করতে? আর জনগনের টাকার কথা নাই বললাম,negative
আজ কি মুমিনুল খেলছো,positive
"মির্যা আববাস এখন নেই, কিন্তু তার একশত কোটিরও বেশী টাকা আছে",positive
"জনাব নির্ভীক, আপনি আমার মন্তব্য বুঝতে পেরেছেন বলে মনে হয় না",negative
ব্রেকিং নিউজ দেখলাম খালেদ মাহমুদকে উদ্ধৃত করে যে শুধুমাত্র শৃঙ্খলাভঙ্গের জন্য তাকে দেশে পাঠানো হচ্ছে,negative
আপনাদের সকল নেতা নেত্রীর মাঝে কথাবার্তার কোন তফাত খুঁজে পাইনা,positive
প্রিয়তমা স্ত্রীকে ভালবাসার এক সুনদর উদাহরন,positive
"উত্তরে নাবালক, দক্ষিনে পলাতক, ফলাফল ভয়ানক",negative
উৎপল শুভ্র জিন্দাবাদ,positive
আতঙ্কে ভরা সোনার বাংলা নয় এর বিকল্প ভাবুন দেশ বাচবে,positive
ঘটনা হলো তারা জামাতকে বাচানোর জন্য এতই ব্যাস্ত ছিল যে নির্বাচনের জন্য প্রস্তুতিতে একদম নড়বড়ে হয়ে পড়েছিল,negative
নির্বাচনে যাওয়া উচিৎ,positive
গেইলের মতো দানবীয় কেউ দলে না থাকলে তো টিম হিসাবে পারফর্ম করা ছারা কোন উপায় নাই,positive
আরেকটা মোখলেস ??!! রে বাবা,negative
"ফখরুদ্দিনের সরকার, আরও একবার দরকার",positive
দেখেন শুধু কী অযুহাতে ছাড়ছে,negative
"রাজাকারদের বিচার না হওয়ার কারনেই বাংলাদেশ মালয়শিয়া,কোরিয়া হতে পারছে না",negative
এই পুলিশদের মেরুদন্ডে অতিসত্ত্বর 'টাইগার বাম' দিয়ে মালিশ করা হোক,negative
আজ তারা কোথায় ? এরপরও কি বলবে বিএনপি ভোট কিনেছে ? নির্বাচন সুষ্ঠু হয়েছে ?,positive
সহস্র নাগরিক নিজেরাই জাল ভোটের উতসাহ যুগিয়েছে,negative
তারিক আনাম ছাড়া সবারই অভিনয় খুবই দুর্বল ছিল,negative
এই ইস্যুগুলি না থাকলে বিএনপির রাজনিতির অচাল অবসথা দেখা দিবে,negative
এইবার রিমান্ডে নিয়ে কিছুদিন ... দেওয়া হোক,negative
সাব্বির এর বদলে অবশ্যই মমিনুল কে খেলানো দরকার ছিল,negative
আল্লাহ্‌ কবে যে এদের হাত থেকে আমাদের মুক্তি দিবে?... আল্লাহ্‌ এদেরকে রহমত দাও,negative
তবে অকুস্থল থেকে নিজেরা কোন জঙ্গি / সন্ত্রাসী ধরতে পারবে না,negative
শেখ হাসিনার কাছে কিছু আশা করেন না? এই মুহূর্তে এটাই তো বেশি প্রয়োজন,positive
তাসকিন একজন খুব উঁচু মাপের বোলার,positive
ওদের কালো টাকা দিয়ে সাহেবগিরি করবে কিভাবে নাহলে ?,negative
বিম্পি সিল লাগিয়ে জিতে যে কি হয় চট্টগ্রামে মঞ্জুর সাহেব গত ৫ বছর ভাল করেই তার শিক্ষা দিয়েছে,negative
ভাড়াটিয়াদের সংগঠন করা দরকার,positive
শেষ খবর পাওয়া পর্যন্ত তারা ৭-১ ব্যবধানে এগিয়ে আছে,positive
যে যাই বলুক বাস্তবতা হচ্ছে কোন রাজনৈতিক দলের অধীনে সুষ্ঠ নির্বাচন করার মত পর্যায়ে অামরা যেতে পারিনি কারন এদেশে রক্ষক বরাবরই ভক্ষক,negative
"ভায়া, তামিম এর বেপারে একটা কথা সতত, ওর যতখন সমালোচনা হ্য় না ও ততখন পরযন্ত ও জলে উথে না",positive
শাবাশ এএসপি বশিরউদ্দীন,positive
এর পরও সমগ্র মুসলিম বিশ্ব কেবল চেয়ে চেয়ে দেখবে আর শুনবে ? হায় !!! মুসলমান !! কোথায় আজ তোমাদের পরিচয় ? কোথায় যাচ্ছ বিলিন হয়ে ?,negative
জনসচেতনতা বাড়ানো দরকার,positive
"কেয়ামতের আগ পর্যন্ত ও ওরা ক্রিকেট শিখতে পারবেনা! মাহমুদুল্লাহ, সাব্বির ওদেরকে কেন জাতীয় দলে এনে দেশের সম্মান নষ্ঠ করা হচ্ছে",negative
শিক্ষাব্যবস্থায় ধর্মীয় আচ্ছাদন - এটা অবশ্যই সমর্থন যোগ্য,positive
‘প্রথম আলো হজ গাইড’ কিভাবে সংগ্রহ করতে দয়া করে জানাবেন,positive
শেয়ারবাজারের যে ক্ষতি আওয়ামী সরকার করেছে তা কোনদেশে কোনকালে হয়নি,negative
"স্বল্প পুঁজিতেও যে ম্যাচ জিতা যায়, তাতো দেখলাম নিউজিল্যান্ড ভারত ম্যাচে",positive
এক মূলা আর কত চিবাবেন? চিবাইতে থাকেন,negative
এক কথা লিখার জন্য আমার আর কোন মন্তব্য ছাপা হবেনা আজকে সাংবাদিক সাহেব ? আপনাদের গনতনএ কি ধরনের ?অন্যের সমালোচনা করা খুব সহজ কিন্তু আপনাদের একটু করলেই মনটা এতো কালো হয় কেনো ?,negative
নীজ স্বার্থে আমরা বড়ই সংকীর্ণ হৃদয়,negative
সাকিব ছক্কার তালিকায়,positive
নায়ীমের জায়গায় সাকিব ব্যাটে দ্রুত রান করতো আর বলে সাকিব এর মত উইকেট টেকার এখনও তৈরী হয়নি,positive
"স্কুল, কলেজ, বিশ্ববিদ্যালয় সর্বোপরি পরিবার, সমাজ ইত্যাদি সামাজিক প্রতিষ্ঠানগুলো যে দিন দিন অকেজো হয়ে পড়ছে তার বড় উদাহরণ এই ঘটনাগুলো",negative
কার কাছে গনতন্ত্র নিরাপদ,negative
র‍্যাবের তাহলে আর কি প্রয়োজন? গণপিটুনিতেই যখন কাজ হয়ে যাচ্ছে ক্রস ফায়ার বা মন্ত্রী কথিত বন্দুক যুদ্ধ তো আর দরকার হচ্ছেনা,positive
"হাসান, মুরুদ থাকলে তো আন্দোলন করতেন, নাই বলেই তো 'নাশকতা' করছেন",negative
ইসি নিজেই কি শঙ্কামুক্ত যে নিরপেক্ষ হবেন?????,negative
সুরেশ রাইনাটার তাও আউট ছিল,positive
"জনগনের কাছে ভোট চেয়েই শেষ, ক্ষমতা পেলে আবার দেখা হবে পাঁচ থুক্কু....... বছর পর! নাহলে বার বার এখানে আসোনের নিরাপত্তা দেবে কে???",negative
উদ্ভট উটের পিঠে চলছে স্বদেশ,negative
জনমত জরিপকে সমমান করতে হবে,positive
"আপনার আমার লেখা, পড়ায় তাদের কিচ্ছু যাবে- আসেবে না",negative
আমরা সেই যোগ্য নেতের অপেক্ষায়,positive
এভাবে হার সত্যি বেদনা দায়ক,negative
যদি কোন সমষ্যা সৃষ্টি হয়ে থাকে তা আলোচনার মাধ্যমে সামাধান করা প্রয়োজন,positive
আমি হলফ করে বলতে পারি কখনও ঘুম ভাঙাবে না,negative
একমত,positive
এখন শ্রীলংকার সাথে ম্যাচটিকে পাখির চোখ করতে হবে,negative
"আমরা আদিম বর্বর থেকে বের হতে পারলাম না, অরা কি মানুশ না, ওখানে ত ওনেক শিশু ছিল, কার কি একটু খারাপ লাগেনি, মাদারীপুরের মানুশ আপনারা কেমন মানুশ? বিবেক কি আপনাদের কারঅ নাই , ইসলাম কি এটা শিখিোছে, ধিক! আপনাদের",negative
এ ভন্ডামির শেষ কোথায় ? সত্যিকারের দিক নিরদেশহিন এ জাতি বিশাল সমুদরে বিরামহিন দা বেয়েই যাবে চিরকাল,negative
মুরসির দল জামাত-শিবিরের মতই উগ্র জঙ্গি,negative
ভাগ্গিস ফ্রেড ভালো অভিনয় জানে,positive
এমন নির্বাচন আমরা চাইনি,negative
"সারা রাত ধরে খেলা দেখে আনন্দের অশ্রুতে গোসল করে অফিসে এলাম, কোন ঘুম ছারা, কিন্তু কোন ক্লান্তি লাগছেনা",positive
হতেই হবে,positive
এতটুকু সৎসাহস নিয়ে আবার মানবাধিকারের পক্ষে কাজ করা যায় নাকি?,negative
সবগুলারে থাবড়ান উচিত,negative
উপরওয়ালা দেশের মঙ্গল করুন,positive
"সুমন চন্দ্র দাস না মরলে , হয়তো ওর হাতেই আরেক সুমন মারা জেত !!! তোমরা-তোমরাইতো",negative
আসলে কোনটা জাতিসংঘের সাধারণ পরিষদের অধিবেশন আর কোনটা দলীয় জনসভা প্রধানমন্ত্রী সেটার পার্থক্য করতে পারেননি,negative
নেয়মার নেই তো কি হয়চে দল জিতবে আশাকরছি,positive
৫ জানুয়ারির নির্বাচনে বিএনপি অংশগ্রহণ করলে দৃশ্যপট হতো উপজেলা নির্বাচনের মতো,negative
দারুন,positive
"যে নৈতিক দিক থেকে দুর্বল অবস্থানে থাকে, সে তত বলপ্রয়োগের চেষ্টা করে",negative
"মুন্ত্রিরা বড় বড় কথা বলে, কিন্তু আমাদের নিরাপত্তা দিতে পারে না",negative
খেলাটা ভালই হল,positive
শুধু ভা্রতের হার চাই,positive
জনমনে কোন দিক দিয়ে স্বস্থি নেই,negative
"আমার চিত্ব্যে আজ বাধ ভেঙ্গেছে দাদা............. কৈ গেলি পশ্চিম বঙ্গের দাদারা, আমি আজ আমার (তিনটি) পাওয়া বুঝে নিতে চাই",positive
উনি উনাদের কথায় শুধু শুনাবেন,negative
’ বিষয়টি আসলেই দুঃখজনক,negative
কিন্তু আপনি প্রবাসী সোনিয়া গান্ধির রাজনিতিতে আসা নিয়ে কোন মন্তব্য করলে আর ভালো লাগত,negative
আমরা জিতবই,positive
আজকাল কেবল খানদের সফলতার খবর শুনা যাই,negative
অামি ব্রাজিল সাপোটর্‍ করিনা তবে এইটুকু বলতে পারি অাজ ব্রাজিল ৩- ০ গোলে জিতবে,positive
ক্ষমতায় যাবার লোভে যারা হিংস্র হায়েনার মতো সাধারন মানুষের উপর পেট্রোলবোমা মারতে পারে তাদের দমন করতে তো বল প্রয়োগ করতেই হবে,negative
আপনি ঠিকই বলেছেন,positive
এই মুহূর্তে দেশে সত্যিকারের মূল্যবোধ সম্পন্ন মানুষের বড় অভাব,positive
হীরক রাজার দেশে মুভিটার কথা মনে আছে তো ?,negative
একপেশে লেখা,negative
বাম দল গুলোকে আমি শুধু একটা কারনেই চিনি- বিরোধী দল হিসাবে সহিংস রাজনীতির সূচনা তারাই করেছিলো,negative
বেস্ট অফ লাক বাংলাদেশ টিম,positive
মান সমমান আছে কোথায়?,negative
নূর হোসেনরাইতো এদের ভরসা,negative
আপোশহীন নেএী আলোচনায় বিশ্বাস করে না,negative
"কয়টা বিষয়ের শিক্ষকেরা এই সুবিধা পান ? মানবিক ও কলা, সামাজিক বিষয় গুলতো বেসরকারি বিশ্ববিদ্যালয়ে পড়ানো হয় না বললেই চলে",negative
"এই দেশ মুক্তিযুদ্ধের চেতনার দেশ, এই দেশ মুক্তিযুদ্ধের চেতনার দেশই থাকবে",positive
ভালো মন্তব্যর জন্য আপনাকে অনেক ধন্যবাদ,positive
তোমারই হবে জিত এগিয়ে যাও তাবিথ,positive
বাংলাদেশের ফর্ম টা ফিরে আসতে দাও,positive
"এদের জীবনের থেকে রাজনৈতিক পদ অনেক মূল্যবান, বাকিটা অাপনারা বুঝেনিন",positive
ঐ আসছে ইসি করছে সবাই ছি: ছি:,negative
ভগ্যে যদি লাইগ্যা যায়,positive
জনাব এ বি এম মুসার কলামটি পড়ে অনেক প্রশ্ন মনে জেগেছিল যার উত্তর আপনি দিয়েছেন,positive
ইউপি নির্বাচন নিয়ে বিষদাগার করা ঠিক না,negative
বলা যায় না কচু গাছ কাটতে কাটতে একদিন ডাকাত হয়ে যেতে পারে,positive
"মামুন সাহেব, অনেক বড় অ-বিগঘ লোক, পরবাসে খোজ করে দেখেন আপন দেশের বদনাম কোন দেশের মানুষ করে, সেটা কিন্ত বাংগালি, কারন আমাদের দেশে এখনো পাকিসতানের দোসরের বসবাস বিদ্দমান, আসুন আগে নিজের দেশকে আমরা ভালো বাসতে শিখি",positive
খুব ভালো লাগলো... বাংলা সাহিত্য পরিষদ,positive
এমাজউদ্দিনের সাথে একমত,positive
ধন্যবাদ,positive
"গলা ধাক্কা দিক, পাছায় লাথি মারুক , গালে থাপ্পড় দিক, অপমান তো করতে পারবে না",negative
তাই উনার মেয়েকে কেন বাংলাদেশি বলা যাবে না ?,negative
"আদালতের রায় বিপক্কে গেলে গাড়ী ভাংগবে, বিনা উসকানীতে পুলিশ মারবে, এইসবইতো শিবিরের ধর্ম",negative
এই অস্বীকারের সংস্কৃতি গণতান্ত্রিক রাজনীতির যেমন বারোটা বাজিয়েছে,negative
চাপের মুখে ও যেভাবে খেলতে পারে তা সত্যিই প্রশংসনীয়,positive
অ্যাথলেটের চেয়ে বেশি থাকেন ফেডারেশনের কর্মকর্তা! কর্মকর্তার সংখ্যার উপর Olympic মেডেল চালু করা হোক,negative
চোর পালালে বুদ্ধি হয়,negative
জনাব এরশাদের এসব ধান্ধামি,negative
খুবই মানবিক একটি সিদ্ধান্ত,positive
কিন্তু দয়া করে ওর সাথে বাড়তি ইনঞ্জিন(এক্সপ্রেস) লাগিয়ে ভার না দেওয়া-ই ভাল,positive
দেশবাসী একটা দলীয় দেশ পাবার জন্য মরণপণযুদ্ধ করে দেশ স্বাধীন করেনি,negative
খুব ভাল ও গুরুত্বপূর্ণ একটি তথ্য ... ধন্যবাদ সাংবাদিক আব্দুল কাইয়ুম সাহেব এবং প্রথম আলো,positive
ধন্যবাদ মুশফিককে,positive
অস্ত্রের শিক্ষাই তো ছাত্রলীগকে দেওয়া হয়,negative
"আর তোমরা মাঠের মধ্যে চুরি, দুর্নীতি করলা",negative
"স্কটল্যান্ড কে অধিনায়কই রান বেড়ে দিয়েছ, উনি জেনেও স্পিন দিয়ে খেলে নাই কেন?",positive
আমরা স্বার্থবাদী রাজনীতির পরকাষ্ঠা দেখাতে আর কত সংকীর্ণ হবো?,negative
"তার জন্যইতো তামিমকে রাখতে চায়,আনামুল একটা ক্যাচ ফেলায় তাকে দল থেকে বাদ দিতে চাচ্ছে মাথামোটা সব নির্বাচক",negative
"এখন তুমি তৈরী থাক, তোমার পোস্টিং হবে অন্য কোন খানে....... হয়তো বান্দরবন কিম্বা ফটিকছড়িতে",negative
রেফারি যেভাবে উ্ল্টা পা্ল্টা সিদ্ধান্ত দিচ্ছিল বড় বাচা বেচে গেছি আমারা ব্রাজিল সমর্থকরা,positive
আজব! ১৬ লাখ,negative
রাজনীতিবিদ হলে সবাই বদলে যায়,negative
বিভ্রান্তিকর শিরোনাম করেন কেন? ড,positive
শুভেচ্ছা পাকিস্তান দলকে,positive
যতই যুক্তি দেখান হোক সরকার মানবে না,negative
"দয়া করে ফরমালিনের দিকে আর না তাকিয়ে জনগনের দিকে তাকান না হলে খবর হয়ে জাবে, বেশি দিন লাগবে না",negative
আপনারা যেটা সেটাই ভাবে,negative
তোমাদের জন্য ভালোবাসা,positive
আমর মনে হয় আমির এর বল দেখে রোহিত শর্মার হাটু কাঁপে,negative
মধ্যম আয়ের দেশ হওয়ার চেয়ে মর্যাদাবান জাতি হওয়া বেশি গৌরবের,positive
গণতন্ত্রের সংজ্ঞাটাই পাল্টে দিল আওয়ামী লীগ,negative
আমাদের সরকার আইন করে সেই শিশু বিয়ে দেয়ার জন্যই উঠে পড়ে লেগেছে,negative
পারলে কত ভোট পড়ত চিন্তায় গা শির শির করে,negative
বৃটেনের রাজনীতি স্বচ্ছ বলেই তাদের অথনীতি শক্ত,positive
রুল !! তামিম নতুন রুল তৈরী করবে,positive
ঝরের গতিতে রান তুলছে দামাল ছেলেরা ৷ আজকে আয়ারল্যান্ডকে ব্যান্ড করবি,positive
হক কথা,positive
"বিম্পির সিংহভাগ নেতারা জামাতকে চাচ্ছেনা তাদের জোটে একমাত্র খালেদার জমাত প্রীতির কারনে বিম্পিকে আজ রাজনৈতিক দেওলিয়ায় পরিনত হতে হচ্ছে, এই জামাতি একদিন বিম্পিকে বিলুপ্তি ঘোষনা করবে সেদিন বেশি দুরে নয়",negative
মোনাফেকদের প্রধান লক্ষন হচ্ছে কথা দিয়ে কথা না রাখ,negative
"সাধু, সাধু, এবার মাঠে প্রমাণ করবো আশা করি",positive
সীমান্তে হত্যা বাংলাদেশ এবং ভারতের সম্পকে কোন বাঁধা হবে না,positive
"কারন, মনতাস্তিক ভাবে পুলিশ নিজেকে পাওয়ারফুল মনে করে",positive
"আমরা ও গন্ধ পাচ্ছি, যেটা ভেসে এসেছে রাজশাহী, খুলনা, সিলেট, বরিশাল ও গাজীপুর থেকে",positive
না হলে এভাবে কম মা ও মানুষের জীবন নিবে যাবে,negative
বিদ্যমান রাজনৈতিক পরিস্হিতি এমন হবে কেউ কি আগে থেকে বুঝতে পেরেছিল?,negative
এ রকম প্রার্থীকে বিনাদ্বিধায় ভোট দেওয়া যায়,positive
বাঘ আর রাখালের গল্প মনে কইরা রেফারি হয়ত কিছুই করে নাই,negative
এ সব বাজে মাফিয়ার সাথে খেলার কোনও মানে হয় না!! শেইম আই সিসি,negative
দিনের পর দিন ১৫ কোটি মানুষের সাথে প্রতারনা করে যাচ্ছে,negative
"যে সব প্রফেসর মাসের পর মাস আসেন না, তাদের কথা কিছু বললেন না",positive
এ কেমন হেডলাইন হল!!! নিরাপত্তার নিশ্চয়তা দিতে পারেনি ভারত আর বলতেছেন নাটক করছে পাকিস্তান,negative
আপনার লেকা বরাবরের মতই এনালাইটিকেল এবং তথ্য নির্ভর,positive
দেশকে এমন সম্মান এনে দেওয়া মাবিয়ারা রাজসিক অভ্যর্থনার স্বপ্ন দেখেন না,positive
বিমার মেরে লাভ নাই কাজ যা করার হয় গেছে সেলুট মুসফিক,positive
আনিস ভাই আপনার লেখাটা পড়ে কোন মন্ত্যব্য করার ভাষা খুজে পাচ্ছি না,positive
পুলিশকে আইন ও পেশাগত প্রশিক্ষণ দেয়া হয়েছে সকলকে আইন মানানোর জন্য,positive
"কি কি গুনাবলি থাকিলে স্বৈরাচার বলা জাবে, বলতে পারবেন কেহ ? Pls লজ্জা পাবেন না বলে দিন",negative
ভালো মানুষ আছে বলে আমাদের দেশ টা এখনো বেছে আছে! ওনার অবদানের জন্য আল্লাহ ওনাকে জান্নাথ দান করুক আর সরকারের সুনজর কামনা করছি,positive
লজ্জা........? হা..........হা............হা........হা........কথাটা শুনেই যেন লজ্জ পেলাম,negative
তয় গল্পটা বেশ লেগেছে আমার কাছে,positive
এখন বুঝতে পারছেন আপনি কত বড় একটা ছাগল?,negative
ভিডিওটা দেখে অজান্তেই চোখে পানি চলে এল,positive
"ফেলপস যতগুলি পদক পেয়েছেন, আমাদের দেশও ততগুলি পদক পায়নি",positive
"শিখখা ব্যবসথা আজ ধংশ হয়ে জাচছে, তাতে কি ? =",negative
দক্ষতা বিষয়ক পরামরশো কিন্তু নেই,negative
ব্রাজিল সবসময়ই স্বপ্নের দল,positive
"পাচ বছর আগে আমার আয় ছিল ৫০০০ হাজার টাকা আর পাচ বছর পরে আমার আয় দাড়িয়েছে ২৫০০০ টাকা, তার অথ এই না যে আমি দুরনিতি করেছি",positive
"আই, জি, পি বলেছেন জঙ্গীরা তালিকাভুক্ত সন্ত্রাসী",positive
ধন্যবাদ,positive
এসব করে কাল খেপন না করে কেয়ারটেকার সরকারকে খমতা দিয়ে বিদায় নিন,negative
অসময়ে সবাই এমনই করে,negative
"শুধু এখন নয়, গত কয়েক বছর ধরে তিনি জাতীয় দল কিংবা ক্লাব পর্যায়ে এভাবে নিজেকে প্রতিষ্ঠা করতে পেরেছে বলে আমি মনে করি",positive
বিএনপি-কে আগে নিজের ঘর ঠিক করতে হবে,negative
"ফেয়ার ইলেকশন দিলে ‘ক’ পাশ করে আমাকে হত্যা করার জন্য গ্রেনেড মারার আয়োজন করতে পারে, ভয় সেখানে",negative
ঢাকাই ছবিতে নায়কদের পারিশ্রমিক কম হওয়ার কারন তাদের জিম এ গিয়ে বাড়তি টাকা খরচ করতে হয়না,positive
ভারতীয়রা গরু খাবে কি না খাবে সেটা নিয়ে আমার না ভাবলেও চলবে,negative
আমার মনে হয় সুয়ারেজ ছাড়া উরুগুয়ের চেয়ে শেখ জামাল ভালো,negative
ঘুঁণে ধরা সমাজ ব্যবস্হা পাল্টাতে হবে,negative
তবুও স্বপ্ন দেখছি আর্জেন্টিনার বিশ্বকাপ জয়ের,positive
পাকিস্তানের জন্মই তো মিথ্যার মধ্য দিয়ে,negative
হাসিনার মত ভয়ংকর হওয়া সহজ নয় / দারুন নাটুকে উনি / কার কাছে শিখেছেন এসব ?,negative
তবে বিরাট কোহলী একজন মনে রাখার মত খেলোয়ার,positive
ব্যাক্তিপূজা এখন দৃষ্টিকটু পর্যায়ে পৌছে গেছে,negative
সাথে এটা ও রিপোর্ট করার দরকার ছিল ভুল চিকিতসার জন্য কি পরিমান জরিমানা তারা দেন সাথে লাইসেন্স হারানোর ব্যাপার ও আছে,negative
আকাশ-বিকাশ-ডন-বাধন ওরা গেল কই ??,negative
হত্যা আর ষড়যন্তের রাজনীতি সমূলে উৎখাত হোক,positive
যদি বিএনপি নির্বাচনে অংশ নেয়ার ইতিবাচক সিদ্ধান্ত নেয় তাহলে বিগত সিটি নির্বাচনগুলোর ফলাফলের ধারা অব্যাহত রেখে এই তিন সিটিতেও সরকারের প্রতি সংগত কারনে বিক্ষুব্ধ জনতা বিপুল ভোটে বিএনপি সমর্থিত প্রার্থীদের নির্বাচিত করবে,negative
স্পেনের খেলা দেখে মনে হয় নাই যে তারা চ্যামপিয়ান ছিল,negative
গণতন্ত্রের নামে পরিবারতন্ত্র দেশকে ধ্বংস করছে,negative
"সীমান্তে ষড়যন্ত্র, রাজনীতিতে ষড়যন্ত্র, এমনকি ক্রিকেটেও ষড়যন্ত্র",negative
"ভাই, আপনার কথা শুনে মনে হচ্ছে আপনি একজন জনদরদী মানুষ",positive
আর দেশ আবারো ১০০ বছর পিছিয়ে যাবে,negative
এটাইতো নিয়ম,positive
আ:লীগ এতো লজ্জা কোথায় রাখবে? তার পর কী বলবে আ:লী জনগণের মতের মূল্যায়ন দেয়? এরশাদ তো হাজার গুণে ভালো ছিল,negative
ওদেরকে ওদের মত করে খেলতে দেওয়া উচিত,positive
"বিএনপির সরে আসাটা ঠিক হয়েছে, ভোট দখলের বাধা দিলে সংঘাত অনিবার্য ছিল",positive
আজকাল ভালো ছবি তৈরি একেবারে বন্ধ হয়ে গেছে আমাদের দেশে,negative
:(,negative
আমার একজন প্রিয় খেলোয়ার তার দৃষ্টিনন্দন কি শট আমি তার উজ্জল ভবিষ্যত দেখতে পাচ্ছি,positive
এই জন্য গনতন্ত্রের ন্যূনতম চিহ্ন ভোটের অধিকারও রহিত করতে হয়,negative
এই সব হাবিজাবি লোককে আওয়ামী লীগ দলে নেয় কি কারণে তা আল্লাহ মালুম,negative
তাদের উভয়ের পারদর্শিতায় দেশবাসী মুগ্ধ,positive
